file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,60.0,1,48.4,48.68
fold3_room4_mix001.wav,0.0,60.0,10,27.4,27.52
fold3_room4_mix001.wav,0.0,60.0,6,15.9,
fold3_room4_mix001.wav,0.0,60.0,7,18.4,
fold3_room4_mix001.wav,60.0,120.0,1,60.0,70.12
fold3_room4_mix001.wav,60.0,120.0,7,119.4,
fold3_room4_mix001.wav,60.0,120.0,10,107.4,
fold3_room4_mix004.wav,0.0,60.0,10,49.4,
fold3_room4_mix004.wav,60.0,120.0,1,108.0,108.08
fold3_room4_mix004.wav,60.0,120.0,3,91.9,
fold3_room4_mix004.wav,60.0,120.0,7,63.0,
fold3_room4_mix005.wav,0.0,60.0,5,31.4,
fold3_room4_mix005.wav,0.0,60.0,6,12.9,
fold3_room4_mix005.wav,0.0,60.0,7,19.9,
fold3_room4_mix006.wav,0.0,60.0,1,5.4,0.0
fold3_room4_mix006.wav,60.0,120.0,1,60.0,60.0
fold3_room4_mix006.wav,60.0,120.0,4,79.4,92.44
fold3_room4_mix006.wav,60.0,120.0,5,107.4,
fold3_room4_mix006.wav,120.0,180.0,1,127.9,127.36
fold3_room4_mix006.wav,120.0,180.0,5,120.0,
fold3_room4_mix007.wav,0.0,60.0,1,5.9,6.28
fold3_room4_mix007.wav,60.0,120.0,1,60.0,60.0
fold3_room4_mix007.wav,60.0,120.0,4,63.9,90.92
fold3_room4_mix007.wav,60.0,120.0,10,99.9,100.0
fold3_room4_mix007.wav,120.0,180.0,1,120.0,120.0
fold3_room4_mix007.wav,120.0,180.0,4,133.9,134.32
fold3_room4_mix008.wav,0.0,60.0,3,30.4,
fold3_room4_mix008.wav,0.0,60.0,1,45.9,46.24
fold3_room4_mix008.wav,0.0,60.0,7,17.4,
fold3_room4_mix008.wav,0.0,60.0,10,22.9,24.6
fold3_room4_mix008.wav,60.0,120.0,1,60.0,60.0
fold3_room4_mix008.wav,60.0,120.0,10,118.9,
fold3_room6_mix001.wav,0.0,60.0,0,0.4,0.44
fold3_room6_mix001.wav,0.0,60.0,1,4.9,5.32
