file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,10.0,1,1.1,1.04
fold3_room21_mix001.wav,0.0,10.0,4,3.7,3.76
fold3_room21_mix001.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix001.wav,10.0,20.0,4,16.3,19.16
fold3_room21_mix001.wav,20.0,30.0,1,20.0,20.2
fold3_room21_mix001.wav,20.0,30.0,4,20.3,22.759999999999998
fold3_room21_mix001.wav,30.0,40.0,1,30.0,30.0
fold3_room21_mix001.wav,30.0,40.0,4,36.3,36.24
fold3_room21_mix001.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix001.wav,50.0,60.0,1,50.0,50.0
fold3_room21_mix001.wav,60.0,70.0,1,60.0,60.56
fold3_room21_mix001.wav,70.0,80.0,1,70.4,70.36
fold3_room21_mix002.wav,0.0,10.0,1,0.8,0.0
fold3_room21_mix002.wav,10.0,20.0,1,10.0,10.12
fold3_room21_mix002.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix002.wav,30.0,40.0,1,30.0,30.68
fold3_room21_mix002.wav,30.0,40.0,4,35.8,
fold3_room21_mix002.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix002.wav,50.0,60.0,1,50.0,50.0
fold3_room21_mix002.wav,50.0,60.0,4,56.4,56.56
fold3_room21_mix002.wav,60.0,70.0,1,64.1,64.16
fold3_room21_mix002.wav,70.0,80.0,1,70.0,70.0
fold3_room21_mix002.wav,80.0,90.0,1,82.9,82.92
fold3_room21_mix002.wav,90.0,100.0,1,90.0,90.0
fold3_room21_mix002.wav,100.0,110.0,1,100.6,100.72
fold3_room21_mix002.wav,110.0,120.0,1,112.1,112.08
fold3_room21_mix002.wav,120.0,130.0,1,121.6,121.6
fold3_room21_mix002.wav,130.0,140.0,1,130.1,130.12
fold3_room21_mix002.wav,130.0,140.0,4,132.4,132.44
fold3_room21_mix003.wav,0.0,10.0,1,0.8,0.96
fold3_room21_mix003.wav,0.0,10.0,8,0.0,0.0
fold3_room21_mix003.wav,10.0,20.0,1,11.1,11.120000000000001
fold3_room21_mix003.wav,10.0,20.0,8,10.0,
fold3_room21_mix003.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix003.wav,20.0,30.0,8,23.5,20.0
fold3_room21_mix003.wav,30.0,40.0,1,30.1,32.44
fold3_room21_mix003.wav,30.0,40.0,4,30.1,30.2
fold3_room21_mix003.wav,30.0,40.0,8,30.0,30.0
fold3_room21_mix003.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix003.wav,40.0,50.0,8,40.0,40.0
fold3_room21_mix003.wav,50.0,60.0,1,50.4,50.44
fold3_room21_mix003.wav,50.0,60.0,8,50.0,50.0
fold3_room21_mix003.wav,60.0,70.0,1,60.0,60.0
fold3_room21_mix003.wav,60.0,70.0,8,60.0,60.0
fold3_room21_mix003.wav,70.0,80.0,1,71.3,71.44
fold3_room21_mix003.wav,70.0,80.0,4,75.4,75.52
fold3_room21_mix003.wav,70.0,80.0,8,70.0,70.0
fold3_room21_mix003.wav,80.0,90.0,1,80.0,80.0
fold3_room21_mix003.wav,80.0,90.0,8,80.0,80.0
fold3_room21_mix003.wav,90.0,100.0,1,90.0,90.0
fold3_room21_mix003.wav,90.0,100.0,8,90.0,90.0
fold3_room21_mix003.wav,100.0,110.0,1,100.0,100.32
fold3_room21_mix003.wav,100.0,110.0,8,100.0,100.0
fold3_room21_mix004.wav,0.0,10.0,1,0.7,0.68
fold3_room21_mix004.wav,0.0,10.0,4,7.5,7.6
fold3_room21_mix004.wav,0.0,10.0,5,0.0,
fold3_room21_mix004.wav,0.0,10.0,11,0.0,
fold3_room21_mix004.wav,10.0,20.0,1,12.1,10.0
fold3_room21_mix004.wav,10.0,20.0,4,10.0,
fold3_room21_mix004.wav,10.0,20.0,5,10.0,
fold3_room21_mix004.wav,10.0,20.0,11,15.2,
fold3_room21_mix004.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix004.wav,20.0,30.0,5,20.0,
fold3_room21_mix004.wav,20.0,30.0,11,29.7,
fold3_room21_mix005.wav,0.0,10.0,1,1.1,1.08
fold3_room21_mix005.wav,10.0,20.0,1,10.5,10.48
fold3_room21_mix005.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix005.wav,30.0,40.0,1,30.3,30.28
fold3_room21_mix005.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix005.wav,50.0,60.0,1,50.0,50.0
fold3_room21_mix006.wav,0.0,10.0,1,0.0,0.0
fold3_room21_mix006.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix006.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix007.wav,0.0,10.0,1,9.7,
fold3_room21_mix007.wav,0.0,10.0,8,0.0,0.0
fold3_room21_mix007.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix007.wav,10.0,20.0,8,10.0,10.0
