file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix002.wav,0.0,90.0,1,0.8,0.0
fold3_room21_mix002.wav,0.0,90.0,4,35.8,56.56
fold3_room21_mix003.wav,0.0,90.0,1,0.8,0.96
fold3_room21_mix003.wav,0.0,90.0,4,30.1,30.2
fold3_room21_mix003.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix008.wav,0.0,90.0,1,0.2,0.2
fold3_room21_mix009.wav,0.0,90.0,5,0.0,
fold3_room21_mix009.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix009.wav,0.0,90.0,11,6.5,
fold3_room21_mix010.wav,0.0,90.0,1,0.5,0.64
fold3_room21_mix010.wav,0.0,90.0,5,0.0,
fold3_room21_mix010.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix010.wav,0.0,90.0,11,0.1,
fold3_room21_mix012.wav,0.0,90.0,1,0.0,0.0
fold3_room21_mix012.wav,0.0,90.0,4,25.4,25.48
fold3_room21_mix012.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix015.wav,0.0,90.0,1,0.1,0.0
fold3_room21_mix015.wav,0.0,90.0,3,89.4,
fold3_room21_mix015.wav,0.0,90.0,4,79.4,
fold3_room21_mix015.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix017.wav,0.0,90.0,1,0.3,0.0
fold3_room21_mix017.wav,0.0,90.0,3,83.3,
fold3_room21_mix017.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix018.wav,0.0,90.0,1,11.4,11.28
fold3_room21_mix018.wav,0.0,90.0,7,3.6,
fold3_room21_mix018.wav,0.0,90.0,4,56.1,55.92
fold3_room21_mix018.wav,0.0,90.0,5,0.0,
fold3_room21_mix020.wav,0.0,90.0,1,16.1,16.6
fold3_room21_mix020.wav,0.0,90.0,5,1.1,
fold3_room21_mix020.wav,0.0,90.0,7,17.7,
fold3_room21_mix020.wav,0.0,90.0,12,15.2,15.28
fold3_room21_mix021.wav,0.0,90.0,1,0.3,0.48
fold3_room21_mix021.wav,0.0,90.0,5,40.6,
fold3_room21_mix021.wav,0.0,90.0,7,61.6,
fold3_room21_mix021.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix022.wav,0.0,90.0,1,0.2,1.2
fold3_room21_mix022.wav,0.0,90.0,2,69.2,71.76
fold3_room21_mix022.wav,0.0,90.0,3,86.7,
fold3_room21_mix022.wav,0.0,90.0,4,19.9,32.4
fold3_room21_mix023.wav,0.0,90.0,1,64.8,64.88
fold3_room21_mix023.wav,0.0,90.0,3,58.2,
fold3_room21_mix023.wav,0.0,90.0,5,0.6,
fold3_room21_mix025.wav,0.0,90.0,1,0.5,0.0
fold3_room21_mix025.wav,0.0,90.0,4,52.1,47.48
fold3_room21_mix025.wav,0.0,90.0,5,0.0,
fold3_room21_mix025.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix025.wav,90.0,180.0,1,108.4,108.44
fold3_room21_mix025.wav,90.0,180.0,4,151.7,110.48
fold3_room21_mix025.wav,90.0,180.0,5,90.0,
fold3_room21_mix025.wav,90.0,180.0,8,90.0,90.0
fold3_room21_mix026.wav,0.0,90.0,1,0.6,0.0
fold3_room21_mix026.wav,0.0,90.0,4,73.4,73.56
fold3_room21_mix026.wav,0.0,90.0,5,45.3,
fold3_room21_mix026.wav,0.0,90.0,8,0.0,0.0
fold3_room21_mix026.wav,90.0,180.0,1,116.4,115.03999999999999
fold3_room21_mix026.wav,90.0,180.0,4,90.0,117.48
fold3_room21_mix026.wav,90.0,180.0,5,90.0,
fold3_room21_mix026.wav,90.0,180.0,8,90.0,102.88
fold3_room21_mix027.wav,0.0,90.0,1,15.0,15.0
fold3_room21_mix027.wav,0.0,90.0,12,13.2,
fold3_room21_mix027.wav,0.0,90.0,5,0.0,
fold3_room21_mix027.wav,0.0,90.0,11,0.0,
fold3_room21_mix028.wav,0.0,90.0,5,0.0,
fold3_room21_mix028.wav,0.0,90.0,12,8.2,
