file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,20.0,1,1.1,1.04
fold3_room21_mix001.wav,0.0,20.0,4,3.7,3.76
fold3_room21_mix001.wav,20.0,40.0,1,20.0,20.2
fold3_room21_mix001.wav,20.0,40.0,4,20.3,22.759999999999998
fold3_room21_mix001.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix001.wav,60.0,80.0,1,60.0,60.56
fold3_room21_mix002.wav,0.0,20.0,1,0.8,0.0
fold3_room21_mix002.wav,20.0,40.0,1,20.0,20.0
fold3_room21_mix002.wav,20.0,40.0,4,35.8,
fold3_room21_mix002.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix002.wav,40.0,60.0,4,56.4,56.56
fold3_room21_mix002.wav,60.0,80.0,1,64.1,64.16
fold3_room21_mix002.wav,80.0,100.0,1,82.9,82.92
fold3_room21_mix002.wav,100.0,120.0,1,100.6,100.72
fold3_room21_mix002.wav,120.0,140.0,1,121.6,121.6
fold3_room21_mix002.wav,120.0,140.0,4,132.4,132.44
fold3_room21_mix003.wav,0.0,20.0,1,0.8,0.96
fold3_room21_mix003.wav,0.0,20.0,8,0.0,0.0
fold3_room21_mix003.wav,20.0,40.0,1,20.0,20.0
fold3_room21_mix003.wav,20.0,40.0,4,30.1,30.2
fold3_room21_mix003.wav,20.0,40.0,8,23.5,20.0
fold3_room21_mix003.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix003.wav,40.0,60.0,8,40.0,40.0
fold3_room21_mix003.wav,60.0,80.0,1,60.0,60.0
fold3_room21_mix003.wav,60.0,80.0,4,75.4,75.52
fold3_room21_mix003.wav,60.0,80.0,8,60.0,60.0
fold3_room21_mix003.wav,80.0,100.0,1,80.0,80.0
fold3_room21_mix003.wav,80.0,100.0,8,80.0,80.0
fold3_room21_mix004.wav,0.0,20.0,1,0.7,0.68
fold3_room21_mix004.wav,0.0,20.0,4,7.5,7.6
fold3_room21_mix004.wav,0.0,20.0,5,0.0,
fold3_room21_mix004.wav,0.0,20.0,11,0.0,
fold3_room21_mix005.wav,0.0,20.0,1,1.1,1.08
fold3_room21_mix005.wav,20.0,40.0,1,20.0,20.0
fold3_room21_mix005.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix006.wav,0.0,20.0,1,0.0,0.0
fold3_room21_mix007.wav,0.0,20.0,1,9.7,10.0
fold3_room21_mix007.wav,0.0,20.0,8,0.0,0.0
fold3_room21_mix007.wav,20.0,40.0,1,20.2,20.28
fold3_room21_mix007.wav,20.0,40.0,8,20.0,20.0
fold3_room21_mix007.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix007.wav,40.0,60.0,8,40.0,40.0
fold3_room21_mix008.wav,0.0,20.0,1,0.2,0.2
fold3_room21_mix008.wav,20.0,40.0,1,21.4,21.44
fold3_room21_mix008.wav,40.0,60.0,1,40.0,40.0
fold3_room21_mix008.wav,60.0,80.0,1,60.0,60.0
