file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,0.0,60.0,6,15.9,1.0,-14.9
fold3_room4_mix001.wav,0.0,60.0,3,41.4,1.0,-40.4
fold3_room4_mix001.wav,0.0,60.0,7,18.4,1.0,-17.4
fold3_room4_mix001.wav,0.0,60.0,1,48.4,1.0,-47.4
fold3_room4_mix001.wav,60.0,120.0,1,60.0,61.5,1.5
fold3_room4_mix001.wav,60.0,120.0,7,119.4,61.5,-57.9
fold3_room4_mix001.wav,60.0,120.0,10,107.4,61.5,-45.9
fold3_room4_mix004.wav,0.0,60.0,10,49.4,10.7,-38.7
fold3_room4_mix004.wav,60.0,120.0,1,108.0,61.5,-46.5
fold3_room4_mix004.wav,60.0,120.0,3,91.9,,
fold3_room4_mix004.wav,60.0,120.0,7,63.0,61.5,-1.5
fold3_room4_mix005.wav,0.0,60.0,5,31.4,1.0,-30.4
fold3_room4_mix005.wav,0.0,60.0,6,12.9,1.0,-11.9
fold3_room4_mix005.wav,0.0,60.0,7,19.9,1.0,-18.9
fold3_room4_mix006.wav,0.0,60.0,1,5.4,3.7,-1.7
fold3_room4_mix006.wav,60.0,120.0,1,60.0,61.5,1.5
fold3_room4_mix006.wav,60.0,120.0,4,79.4,61.5,-17.9
fold3_room4_mix006.wav,60.0,120.0,5,107.4,,
fold3_room4_mix006.wav,120.0,180.0,1,127.9,122.6,-5.3
fold3_room4_mix006.wav,120.0,180.0,5,120.0,121.5,1.5
fold3_room4_mix007.wav,0.0,60.0,1,5.9,,
fold3_room4_mix007.wav,60.0,120.0,1,60.0,,
fold3_room4_mix007.wav,60.0,120.0,4,63.9,,
fold3_room4_mix007.wav,60.0,120.0,10,99.9,,
fold3_room4_mix007.wav,120.0,180.0,1,120.0,,
fold3_room4_mix007.wav,120.0,180.0,4,133.9,,
fold3_room4_mix008.wav,0.0,60.0,7,17.4,1.0,-16.4
fold3_room4_mix008.wav,0.0,60.0,6,11.4,1.0,-10.4
fold3_room4_mix008.wav,0.0,60.0,1,45.9,1.0,-44.9
fold3_room4_mix008.wav,0.0,60.0,3,30.4,1.0,-29.4
fold3_room4_mix008.wav,60.0,120.0,1,60.0,61.0,1.0
fold3_room4_mix008.wav,60.0,120.0,10,118.9,61.0,-57.9
fold3_room6_mix001.wav,0.0,60.0,0,0.4,3.0,2.6
fold3_room6_mix001.wav,0.0,60.0,1,4.9,10.0,5.1
fold3_room6_mix001.wav,0.0,60.0,2,53.4,17.0,-36.4
fold3_room6_mix001.wav,0.0,60.0,4,36.9,28.0,-8.9
fold3_room6_mix001.wav,60.0,120.0,0,61.9,62.4,0.5
fold3_room6_mix001.wav,60.0,120.0,1,60.0,64.6,4.6
fold3_room6_mix001.wav,60.0,120.0,4,95.4,65.5,-29.9
fold3_room6_mix001.wav,60.0,120.0,9,61.9,71.6,9.7
fold3_room6_mix001.wav,120.0,180.0,0,126.4,,
fold3_room6_mix001.wav,120.0,180.0,1,128.9,,
fold3_room6_mix001.wav,120.0,180.0,9,120.0,,
fold3_room6_mix002.wav,0.0,60.0,0,0.4,,
fold3_room6_mix002.wav,0.0,60.0,1,0.9,,
fold3_room6_mix002.wav,60.0,120.0,0,60.0,,
fold3_room6_mix002.wav,60.0,120.0,1,60.0,,
fold3_room6_mix002.wav,60.0,120.0,9,76.9,,
fold3_room6_mix002.wav,120.0,180.0,1,124.4,122.77,-1.63
fold3_room6_mix002.wav,120.0,180.0,4,125.4,123.47,-1.93
fold3_room6_mix002.wav,120.0,180.0,0,120.0,121.67,1.67
fold3_room6_mix002.wav,120.0,180.0,6,151.4,124.47,-26.93
fold3_room6_mix002.wav,180.0,240.0,1,190.9,181.0,-9.9
fold3_room6_mix002.wav,180.0,240.0,2,191.9,181.0,-10.9
fold3_room6_mix002.wav,180.0,240.0,0,190.9,182.0,-8.9
fold3_room6_mix002.wav,180.0,240.0,9,180.0,181.0,1.0
fold3_room6_mix003.wav,0.0,60.0,0,5.9,0.0,-5.9
fold3_room6_mix003.wav,0.0,60.0,1,2.9,1.0,-1.9
fold3_room6_mix003.wav,0.0,60.0,4,37.4,1.0,-36.4
fold3_room6_mix003.wav,60.0,120.0,0,62.9,61.5,-1.4
fold3_room6_mix003.wav,60.0,120.0,1,60.4,61.5,1.1
fold3_room6_mix003.wav,60.0,120.0,4,89.9,61.5,-28.4
fold3_room6_mix003.wav,120.0,180.0,0,132.9,121.0,-11.9
fold3_room6_mix003.wav,120.0,180.0,1,120.0,121.0,1.0
fold3_room6_mix003.wav,180.0,240.0,0,183.4,181.7,-1.7
fold3_room6_mix003.wav,180.0,240.0,1,180.0,181.7,1.7
fold3_room6_mix003.wav,180.0,240.0,3,225.9,181.7,-44.2
fold3_room6_mix003.wav,180.0,240.0,6,237.9,181.7,-56.2
fold3_room6_mix003.wav,240.0,300.0,0,240.9,242.7,1.8
fold3_room6_mix003.wav,240.0,300.0,1,289.4,241.6,-47.8
fold3_room6_mix003.wav,240.0,300.0,6,257.9,241.7,-16.2
fold3_room6_mix004.wav,0.0,60.0,0,4.9,1.7,-3.2
fold3_room6_mix004.wav,0.0,60.0,1,6.9,1.8,-5.1
fold3_room6_mix004.wav,60.0,120.0,0,60.9,60.0,-0.9
fold3_room6_mix004.wav,60.0,120.0,1,60.0,61.0,1.0
fold3_room6_mix004.wav,120.0,180.0,0,123.4,,
fold3_room6_mix004.wav,120.0,180.0,1,120.0,,
fold3_room6_mix004.wav,180.0,240.0,0,180.0,182.0,2.0
fold3_room6_mix004.wav,180.0,240.0,1,183.4,181.0,-2.4
fold3_room6_mix005.wav,0.0,60.0,0,18.9,1.7,-17.2
fold3_room6_mix005.wav,0.0,60.0,1,6.4,1.8,-4.6
fold3_room6_mix005.wav,60.0,120.0,0,60.0,61.2,1.2
fold3_room6_mix005.wav,60.0,120.0,1,65.4,61.4,-4.0
fold3_room6_mix005.wav,60.0,120.0,9,89.9,,
fold3_room6_mix005.wav,120.0,180.0,0,153.4,,
fold3_room6_mix005.wav,120.0,180.0,1,154.9,,
fold3_room6_mix005.wav,120.0,180.0,4,156.9,,
fold3_room6_mix005.wav,120.0,180.0,9,120.0,,
fold3_room6_mix005.wav,180.0,240.0,0,208.9,181.5,-27.4
fold3_room6_mix005.wav,180.0,240.0,1,212.4,181.5,-30.9
fold3_room6_mix005.wav,180.0,240.0,9,180.0,181.5,1.5
fold3_room6_mix006.wav,0.0,60.0,0,6.4,1.25,-5.15
fold3_room6_mix006.wav,0.0,60.0,1,3.9,1.5,-2.4
fold3_room6_mix006.wav,0.0,60.0,6,7.4,1.75,-5.65
fold3_room6_mix007.wav,0.0,60.0,1,6.4,1.5,-4.9
fold3_room6_mix007.wav,0.0,60.0,5,53.9,2.5,-51.4
fold3_room6_mix007.wav,60.0,120.0,1,60.0,63.0,3.0
fold3_room6_mix007.wav,60.0,120.0,5,60.0,70.0,10.0
fold3_room6_mix007.wav,60.0,120.0,8,98.4,,
fold3_room6_mix007.wav,120.0,180.0,1,165.9,121.75,-44.15
fold3_room6_mix007.wav,120.0,180.0,5,120.0,122.5,2.5
fold3_room6_mix007.wav,120.0,180.0,8,120.0,123.5,3.5
fold3_room7_mix001.wav,0.0,60.0,1,4.4,,
fold3_room7_mix001.wav,60.0,120.0,1,60.0,61.5,1.5
fold3_room7_mix001.wav,60.0,120.0,3,92.9,63.5,-29.4
fold3_room7_mix001.wav,60.0,120.0,4,64.9,64.5,-0.4
fold3_room7_mix002.wav,0.0,60.0,1,3.4,1.7,-1.7
fold3_room7_mix002.wav,0.0,60.0,4,21.9,1.7,-20.2
fold3_room7_mix002.wav,60.0,120.0,1,60.0,,
fold3_room7_mix002.wav,60.0,120.0,4,102.4,,
fold3_room7_mix002.wav,120.0,180.0,1,120.0,,
fold3_room7_mix002.wav,120.0,180.0,4,150.4,,
fold3_room7_mix002.wav,180.0,240.0,1,180.0,182.2,2.2
fold3_room7_mix002.wav,180.0,240.0,3,189.9,185.5,-4.4
fold3_room7_mix002.wav,180.0,240.0,4,183.4,186.5,3.1
fold3_room7_mix002.wav,240.0,300.0,1,240.0,,
fold3_room7_mix003.wav,0.0,60.0,1,2.9,2.5,-0.4
fold3_room7_mix003.wav,0.0,60.0,6,57.4,1.5,-55.9
fold3_room7_mix003.wav,0.0,60.0,8,13.4,,
fold3_room7_mix003.wav,60.0,120.0,1,60.0,,
fold3_room7_mix003.wav,60.0,120.0,4,102.9,,
fold3_room7_mix003.wav,60.0,120.0,6,77.9,,
fold3_room7_mix003.wav,60.0,120.0,8,60.0,,
fold3_room7_mix003.wav,120.0,180.0,1,120.0,,
fold3_room7_mix003.wav,120.0,180.0,8,120.0,,
fold3_room7_mix004.wav,0.0,60.0,0,7.9,2.75,-5.15
