file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,15.0,20.0,6,15.9,15.0
fold3_room4_mix001.wav,15.0,20.0,7,18.4,15.0
fold3_room4_mix001.wav,20.0,25.0,7,24.4,24.0
fold3_room4_mix001.wav,25.0,30.0,7,25.0,25.0
fold3_room4_mix001.wav,25.0,30.0,10,27.4,25.0
fold3_room4_mix001.wav,30.0,35.0,10,30.0,30.0
fold3_room4_mix001.wav,35.0,40.0,10,35.0,35.0
fold3_room4_mix001.wav,40.0,45.0,3,41.4,44.0
fold3_room4_mix001.wav,40.0,45.0,6,41.4,
fold3_room4_mix001.wav,45.0,50.0,1,48.4,49.0
fold3_room4_mix001.wav,45.0,50.0,3,45.4,
fold3_room4_mix001.wav,50.0,55.0,1,50.4,54.75
fold3_room4_mix001.wav,55.0,60.0,1,55.0,59.5
fold3_room4_mix001.wav,60.0,65.0,1,60.0,64.0
fold3_room4_mix001.wav,65.0,70.0,1,65.0,69.75
fold3_room4_mix001.wav,70.0,75.0,1,70.0,74.0
fold3_room4_mix001.wav,75.0,80.0,1,75.0,79.6
fold3_room4_mix001.wav,80.0,85.0,1,80.0,84.0
fold3_room4_mix001.wav,85.0,90.0,1,85.9,89.0
fold3_room4_mix001.wav,90.0,95.0,1,90.0,94.0
fold3_room4_mix001.wav,95.0,100.0,1,95.0,95.0
fold3_room4_mix001.wav,100.0,105.0,1,100.0,104.0
fold3_room4_mix001.wav,105.0,110.0,1,105.4,105.0
fold3_room4_mix001.wav,105.0,110.0,10,107.4,105.0
fold3_room4_mix001.wav,110.0,115.0,10,110.0,114.0
fold3_room4_mix001.wav,115.0,120.0,7,119.4,119.0
fold3_room4_mix001.wav,120.0,125.0,6,121.9,124.67
fold3_room4_mix001.wav,120.0,125.0,7,120.0,124.75
fold3_room4_mix004.wav,45.0,50.0,10,49.4,45.0
fold3_room4_mix004.wav,50.0,55.0,10,50.0,50.0
fold3_room4_mix004.wav,55.0,60.0,10,55.0,59.0
fold3_room4_mix004.wav,60.0,65.0,7,63.0,64.0
fold3_room4_mix004.wav,65.0,70.0,7,65.0,69.75
fold3_room4_mix004.wav,90.0,95.0,3,91.9,94.0
fold3_room4_mix004.wav,95.0,100.0,3,95.0,99.0
fold3_room4_mix004.wav,100.0,105.0,3,100.0,104.75
fold3_room4_mix004.wav,105.0,110.0,1,108.0,109.25
fold3_room4_mix004.wav,105.0,110.0,3,105.0,109.4
fold3_room4_mix004.wav,110.0,115.0,1,110.9,114.75
fold3_room4_mix004.wav,115.0,120.0,1,116.1,119.75
fold3_room4_mix004.wav,120.0,125.0,1,120.4,124.0
fold3_room4_mix004.wav,125.0,130.0,1,125.0,129.0
fold3_room4_mix004.wav,130.0,135.0,1,130.0,134.0
fold3_room4_mix004.wav,130.0,135.0,4,132.2,
fold3_room4_mix004.wav,135.0,140.0,1,135.7,139.0
fold3_room4_mix004.wav,140.0,145.0,1,141.2,144.0
fold3_room4_mix004.wav,145.0,150.0,1,146.1,149.75
fold3_room4_mix005.wav,10.0,15.0,6,12.9,14.5
fold3_room4_mix005.wav,15.0,20.0,6,15.0,19.0
fold3_room4_mix005.wav,15.0,20.0,7,19.9,19.0
fold3_room4_mix005.wav,20.0,25.0,7,20.0,24.75
fold3_room4_mix005.wav,30.0,35.0,5,31.4,34.75
fold3_room4_mix005.wav,35.0,40.0,5,35.0,39.5
fold3_room4_mix005.wav,40.0,45.0,5,40.0,44.75
fold3_room4_mix005.wav,45.0,50.0,5,45.0,49.5
fold3_room4_mix005.wav,50.0,55.0,5,50.0,54.75
fold3_room4_mix005.wav,60.0,65.0,6,60.4,64.75
fold3_room4_mix005.wav,75.0,80.0,6,77.9,79.6
fold3_room4_mix005.wav,80.0,85.0,6,80.0,80.0
fold3_room4_mix005.wav,85.0,90.0,7,85.9,89.75
