file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,5.0,1,1.1,4.17
fold3_room21_mix001.wav,0.0,5.0,4,3.7,4.25
fold3_room21_mix001.wav,5.0,10.0,1,5.6,9.75
fold3_room21_mix001.wav,10.0,15.0,1,10.0,14.6
fold3_room21_mix001.wav,15.0,20.0,1,15.0,19.5
fold3_room21_mix001.wav,15.0,20.0,4,16.3,19.6
fold3_room21_mix001.wav,20.0,25.0,1,20.0,24.0
fold3_room21_mix001.wav,20.0,25.0,4,20.3,
fold3_room21_mix001.wav,25.0,30.0,1,25.4,29.0
fold3_room21_mix001.wav,30.0,35.0,1,30.0,34.0
fold3_room21_mix001.wav,35.0,40.0,1,35.0,39.0
fold3_room21_mix001.wav,35.0,40.0,4,36.3,39.0
fold3_room21_mix001.wav,40.0,45.0,1,40.0,44.0
fold3_room21_mix001.wav,45.0,50.0,1,45.7,49.8
fold3_room21_mix001.wav,50.0,55.0,1,50.0,54.2
fold3_room21_mix001.wav,55.0,60.0,1,55.0,59.0
fold3_room21_mix001.wav,60.0,65.0,1,60.0,64.75
fold3_room21_mix001.wav,65.0,70.0,1,65.0,69.75
fold3_room21_mix001.wav,70.0,75.0,1,70.4,74.75
fold3_room21_mix001.wav,75.0,80.0,1,75.0,79.75
fold3_room21_mix001.wav,80.0,85.0,1,80.0,84.4
fold3_room21_mix002.wav,0.0,5.0,1,0.8,4.2
fold3_room21_mix002.wav,5.0,10.0,1,5.1,9.75
fold3_room21_mix002.wav,10.0,15.0,1,10.0,14.2
fold3_room21_mix002.wav,15.0,20.0,1,15.0,19.0
fold3_room21_mix002.wav,20.0,25.0,1,20.0,24.5
fold3_room21_mix002.wav,25.0,30.0,1,25.4,29.75
fold3_room21_mix002.wav,30.0,35.0,1,30.0,34.75
fold3_room21_mix002.wav,35.0,40.0,1,35.1,39.0
fold3_room21_mix002.wav,35.0,40.0,4,35.8,
fold3_room21_mix002.wav,40.0,45.0,1,40.0,44.5
fold3_room21_mix002.wav,45.0,50.0,1,46.3,49.6
fold3_room21_mix002.wav,50.0,55.0,1,50.0,54.666666666666664
fold3_room21_mix002.wav,55.0,60.0,1,55.1,59.0
fold3_room21_mix002.wav,55.0,60.0,4,56.4,
fold3_room21_mix002.wav,60.0,65.0,1,64.1,64.2
fold3_room21_mix002.wav,65.0,70.0,1,65.0,69.0
fold3_room21_mix002.wav,70.0,75.0,1,70.0,74.5
fold3_room21_mix002.wav,80.0,85.0,1,82.9,84.0
fold3_room21_mix002.wav,85.0,90.0,1,85.0,89.5
fold3_room21_mix002.wav,90.0,95.0,1,90.0,94.0
fold3_room21_mix002.wav,95.0,100.0,1,96.7,99.75
