file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,10.0,1,1.1,2.0
fold3_room21_mix001.wav,0.0,10.0,4,3.7,6.0
fold3_room21_mix001.wav,10.0,20.0,1,10.0,17.7
fold3_room21_mix001.wav,10.0,20.0,4,16.3,18.4
fold3_room21_mix001.wav,20.0,30.0,1,20.0,
fold3_room21_mix001.wav,20.0,30.0,4,20.3,
fold3_room21_mix001.wav,30.0,40.0,1,30.0,
fold3_room21_mix001.wav,30.0,40.0,4,36.3,
fold3_room21_mix001.wav,40.0,50.0,1,40.0,48.75
fold3_room21_mix001.wav,50.0,60.0,1,50.0,57.5
fold3_room21_mix001.wav,60.0,70.0,1,60.0,67.7
fold3_room21_mix001.wav,70.0,80.0,1,70.4,75.5
fold3_room21_mix002.wav,0.0,10.0,1,0.8,7.5
fold3_room21_mix002.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix002.wav,20.0,30.0,1,20.0,27.6
fold3_room21_mix002.wav,30.0,40.0,1,30.0,32.75
fold3_room21_mix002.wav,30.0,40.0,4,35.8,35.25
fold3_room21_mix002.wav,40.0,50.0,1,40.0,47.7
fold3_room21_mix002.wav,50.0,60.0,1,50.0,57.5
fold3_room21_mix002.wav,50.0,60.0,4,56.4,58.5
fold3_room21_mix002.wav,60.0,70.0,1,64.1,67.8
fold3_room21_mix002.wav,70.0,80.0,1,70.0,77.0
fold3_room21_mix002.wav,80.0,90.0,1,82.9,88.0
fold3_room21_mix002.wav,90.0,100.0,1,90.0,97.7
fold3_room21_mix002.wav,100.0,110.0,1,100.6,107.7
fold3_room21_mix002.wav,110.0,120.0,1,112.1,110.0
fold3_room21_mix002.wav,120.0,130.0,1,121.6,122.5
fold3_room21_mix002.wav,130.0,140.0,1,130.1,137.5
fold3_room21_mix002.wav,130.0,140.0,4,132.4,138.5
fold3_room21_mix003.wav,0.0,10.0,1,0.8,0.0
fold3_room21_mix003.wav,0.0,10.0,8,0.0,
fold3_room21_mix003.wav,10.0,20.0,1,11.1,
fold3_room21_mix003.wav,10.0,20.0,8,10.0,17.75
fold3_room21_mix003.wav,20.0,30.0,1,20.0,20.0
fold3_room21_mix003.wav,20.0,30.0,8,23.5,
fold3_room21_mix003.wav,30.0,40.0,1,30.1,35.8
fold3_room21_mix003.wav,30.0,40.0,4,30.1,36.7
fold3_room21_mix003.wav,30.0,40.0,8,30.0,
fold3_room21_mix003.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix003.wav,40.0,50.0,8,40.0,
fold3_room21_mix003.wav,50.0,60.0,1,50.4,57.5
fold3_room21_mix003.wav,50.0,60.0,8,50.0,
fold3_room21_mix003.wav,60.0,70.0,1,60.0,62.0
fold3_room21_mix003.wav,60.0,70.0,8,60.0,64.0
fold3_room21_mix003.wav,70.0,80.0,1,71.3,77.5
fold3_room21_mix003.wav,70.0,80.0,4,75.4,78.5
fold3_room21_mix003.wav,70.0,80.0,8,70.0,
fold3_room21_mix003.wav,80.0,90.0,1,80.0,80.0
fold3_room21_mix003.wav,80.0,90.0,8,80.0,
fold3_room21_mix003.wav,90.0,100.0,1,90.0,90.0
fold3_room21_mix003.wav,90.0,100.0,8,90.0,
fold3_room21_mix003.wav,100.0,110.0,1,100.0,100.0
fold3_room21_mix003.wav,100.0,110.0,8,100.0,
fold3_room21_mix004.wav,0.0,10.0,1,0.7,1.4
fold3_room21_mix004.wav,0.0,10.0,4,7.5,4.4
fold3_room21_mix004.wav,0.0,10.0,5,0.0,
fold3_room21_mix004.wav,0.0,10.0,11,0.0,
fold3_room21_mix004.wav,10.0,20.0,1,12.1,15.0
fold3_room21_mix004.wav,10.0,20.0,4,10.0,16.0
fold3_room21_mix004.wav,10.0,20.0,5,10.0,
fold3_room21_mix004.wav,10.0,20.0,11,15.2,
fold3_room21_mix004.wav,20.0,30.0,1,20.0,27.0
fold3_room21_mix004.wav,20.0,30.0,5,20.0,20.0
fold3_room21_mix004.wav,20.0,30.0,11,29.7,
fold3_room21_mix005.wav,0.0,10.0,1,1.1,7.5
fold3_room21_mix005.wav,10.0,20.0,1,10.5,17.7
fold3_room21_mix005.wav,20.0,30.0,1,20.0,
fold3_room21_mix005.wav,30.0,40.0,1,30.3,
fold3_room21_mix005.wav,40.0,50.0,1,40.0,47.7
fold3_room21_mix005.wav,50.0,60.0,1,50.0,
fold3_room21_mix006.wav,0.0,10.0,1,0.0,
fold3_room21_mix006.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix006.wav,20.0,30.0,1,20.0,27.7
fold3_room21_mix007.wav,0.0,10.0,1,9.7,0.0
fold3_room21_mix007.wav,0.0,10.0,8,0.0,
fold3_room21_mix007.wav,10.0,20.0,1,10.0,10.0
fold3_room21_mix007.wav,10.0,20.0,8,10.0,
fold3_room21_mix007.wav,20.0,30.0,1,20.2,22.4
fold3_room21_mix007.wav,20.0,30.0,8,20.0,22.4
fold3_room21_mix007.wav,30.0,40.0,1,30.0,
fold3_room21_mix007.wav,30.0,40.0,8,37.4,
fold3_room21_mix007.wav,40.0,50.0,1,40.0,40.0
fold3_room21_mix007.wav,40.0,50.0,8,40.0,
fold3_room21_mix007.wav,50.0,60.0,1,50.0,55.5
fold3_room21_mix007.wav,50.0,60.0,8,50.0,55.5
fold3_room21_mix007.wav,60.0,70.0,1,60.0,67.75
fold3_room21_mix007.wav,60.0,70.0,8,60.0,
fold3_room21_mix008.wav,0.0,10.0,1,0.2,7.7
fold3_room21_mix008.wav,20.0,30.0,1,21.4,
fold3_room21_mix008.wav,30.0,40.0,1,31.0,
fold3_room21_mix008.wav,40.0,50.0,1,40.0,
fold3_room21_mix008.wav,50.0,60.0,1,58.3,57.7
fold3_room21_mix008.wav,60.0,70.0,1,60.0,
fold3_room21_mix008.wav,70.0,80.0,1,70.0,77.6
fold3_room21_mix008.wav,80.0,90.0,1,80.0,85.8
fold3_room21_mix008.wav,90.0,100.0,1,90.0,96.0
fold3_room21_mix008.wav,100.0,110.0,1,100.0,105.2
fold3_room21_mix008.wav,100.0,110.0,4,107.3,108.2
fold3_room21_mix008.wav,110.0,120.0,1,110.0,117.7
fold3_room21_mix008.wav,110.0,120.0,4,119.5,118.0
fold3_room21_mix008.wav,120.0,130.0,1,121.6,127.7
fold3_room21_mix008.wav,120.0,130.0,4,120.0,128.7
fold3_room21_mix008.wav,130.0,140.0,1,130.0,137.7
fold3_room21_mix008.wav,140.0,150.0,1,140.0,143.5
fold3_room21_mix008.wav,140.0,150.0,4,145.3,147.5
fold3_room21_mix009.wav,0.0,10.0,5,0.0,6.5
fold3_room21_mix009.wav,0.0,10.0,8,0.0,6.5
fold3_room21_mix009.wav,0.0,10.0,11,6.5,6.5
fold3_room21_mix009.wav,10.0,20.0,5,10.0,13.75
fold3_room21_mix009.wav,10.0,20.0,8,10.0,15.5
fold3_room21_mix009.wav,20.0,30.0,5,20.0,22.75
fold3_room21_mix009.wav,20.0,30.0,8,20.0,24.25
fold3_room21_mix009.wav,20.0,30.0,11,20.8,
fold3_room21_mix009.wav,30.0,40.0,5,30.0,35.0
fold3_room21_mix009.wav,30.0,40.0,8,30.0,37.0
fold3_room21_mix009.wav,30.0,40.0,11,36.7,
fold3_room21_mix009.wav,40.0,50.0,5,40.0,40.0
fold3_room21_mix009.wav,40.0,50.0,8,40.0,
fold3_room21_mix009.wav,50.0,60.0,5,50.0,52.65
fold3_room21_mix009.wav,50.0,60.0,8,58.2,52.65
fold3_room21_mix009.wav,50.0,60.0,11,51.0,
fold3_room21_mix009.wav,60.0,70.0,5,60.0,65.0
fold3_room21_mix009.wav,60.0,70.0,8,60.0,
fold3_room21_mix009.wav,60.0,70.0,11,66.8,
fold3_room21_mix009.wav,70.0,80.0,5,70.0,70.0
fold3_room21_mix009.wav,70.0,80.0,8,70.0,70.0
fold3_room21_mix009.wav,70.0,80.0,11,70.0,
fold3_room21_mix009.wav,80.0,90.0,5,80.0,82.5
fold3_room21_mix009.wav,80.0,90.0,8,80.0,83.5
fold3_room21_mix009.wav,80.0,90.0,11,81.7,
fold3_room21_mix009.wav,90.0,100.0,5,90.0,93.0
