file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,20.0,20,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,0.0,20.0,20,2,Clapping,2.48,2.48,1,"[{\""start\"": 2.48}]"
fold3_room21_mix002.wav,0.0,20.0,20,6,"Walk, footsteps",6.54,6.54,1,"[{\""start\"": 6.54}]"
fold3_room21_mix002.wav,0.0,20.0,20,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,0.0,20.0,20,8,Music,8.0,8.0,1,"[{""start"": 8.0}]"
fold3_room21_mix002.wav,0.0,20.0,20,11,Bell,11.35,11.35,1,"[{\""start\"": \""11.35\""}]"
fold3_room21_mix002.wav,0.0,20.0,20,12,Knock,,,0,[]
fold3_room21_mix002.wav,20.0,40.0,20,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,20.0,40.0,20,2,Clapping,2.58,22.58,1,"[{\""start\"": 2.58}]"
fold3_room21_mix002.wav,20.0,40.0,20,6,"Walk, footsteps",9.54,29.54,1,[{'start': 9.54}]
fold3_room21_mix002.wav,20.0,40.0,20,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,20.0,40.0,20,8,Music,8.0,28.0,1,"[{""start"": 8.0}]"
fold3_room21_mix002.wav,20.0,40.0,20,11,Bell,11.35,31.35,1,"[{\""start\"": \""11.35\""}]"
fold3_room21_mix002.wav,20.0,40.0,20,12,Knock,,,0,[]
fold3_room21_mix002.wav,40.0,60.0,20,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,40.0,60.0,20,2,Clapping,8.46,48.46,1,"[{\""start\"": 8.46}]"
fold3_room21_mix002.wav,40.0,60.0,20,6,"Walk, footsteps",7.43,47.43,1,"[{\""start\"": 7.43}]"
fold3_room21_mix002.wav,40.0,60.0,20,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,40.0,60.0,20,8,Music,8.0,48.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,40.0,60.0,20,11,Bell,11.45,51.45,1,"[{\""start\"": \""11.45\""}]"
fold3_room21_mix002.wav,40.0,60.0,20,12,Knock,,,0,[]
fold3_room21_mix002.wav,60.0,80.0,20,0,"Female speech, woman speaking",8.65,68.65,1,"[{\""start\"": 8.65}]"
fold3_room21_mix002.wav,60.0,80.0,20,2,Clapping,8.56,68.56,1,"[{\""start\"": 8.56}]"
fold3_room21_mix002.wav,60.0,80.0,20,6,"Walk, footsteps",9.45,69.45,1,[{'start': 9.45}]
fold3_room21_mix002.wav,60.0,80.0,20,7,"Door, open or close",6.98,66.98,1,[{'start': 6.98}]
fold3_room21_mix002.wav,60.0,80.0,20,8,Music,8.0,68.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,60.0,80.0,20,11,Bell,11.48,71.48,1,"[{\""start\"": \""11.48\""}]"
fold3_room21_mix002.wav,60.0,80.0,20,12,Knock,12.0,72.0,1,[{'start': 12.0}]
fold3_room21_mix002.wav,80.0,100.0,20,0,"Female speech, woman speaking",9.48,89.48,1,[{'start': 9.48}]
fold3_room21_mix002.wav,80.0,100.0,20,2,Clapping,8.56,88.56,1,"[{\""start\"": 8.56}]"
fold3_room21_mix002.wav,80.0,100.0,20,6,"Walk, footsteps",9.54,89.53999999999999,1,"[{\""start\"": 9.54}]"
fold3_room21_mix002.wav,80.0,100.0,20,7,"Door, open or close",6.83,86.83,1,[{'start': 6.83}]
fold3_room21_mix002.wav,80.0,100.0,20,8,Music,8.0,88.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,80.0,100.0,20,11,Bell,11.35,91.35,1,"[{\""start\"": \""11.35\""}]"
fold3_room21_mix002.wav,80.0,100.0,20,12,Knock,12.0,92.0,1,"[{\""start\"": 12.0}]"
fold3_room21_mix002.wav,100.0,120.0,20,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,100.0,120.0,20,2,Clapping,1.68,101.68,1,"[{\""start\"": 1.68}]"
fold3_room21_mix002.wav,100.0,120.0,20,6,"Walk, footsteps",9.54,109.53999999999999,1,[{'start': 9.54}]
fold3_room21_mix002.wav,100.0,120.0,20,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,100.0,120.0,20,8,Music,8.0,108.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,100.0,120.0,20,11,Bell,11.35,111.35,1,"[{\""start\"": \""11.35\""}]"
fold3_room21_mix002.wav,100.0,120.0,20,12,Knock,12.0,112.0,1,[{'start': 12.0}]
fold3_room21_mix002.wav,120.0,140.0,20,0,"Female speech, woman speaking",8.46,128.46,1,"[{\""start\"": 8.46}]"
fold3_room21_mix002.wav,120.0,140.0,20,2,Clapping,19.73,139.73,1,"[{\""start\"": 19.73}]"
fold3_room21_mix002.wav,120.0,140.0,20,6,"Walk, footsteps",9.54,129.54,1,"[{\""start\"": 9.54}]"
fold3_room21_mix002.wav,120.0,140.0,20,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,120.0,140.0,20,8,Music,8.0,128.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,120.0,140.0,20,11,Bell,11.45,131.45,1,"[{\""start\"": \""11.45\""}]"
fold3_room21_mix002.wav,120.0,140.0,20,12,Knock,12.0,132.0,1,"[{""start"": 12.0}]"
