file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,10.0,10,0,"Female speech, woman speaking",3.78,3.78,1,"[{\""start\"": 3.78}]"
fold3_room21_mix002.wav,0.0,10.0,10,2,Clapping,,,0,[]
fold3_room21_mix002.wav,0.0,10.0,10,6,"Walk, footsteps",6.38,6.38,1,"[{\""start\"": 6.38}]"
fold3_room21_mix002.wav,0.0,10.0,10,7,"Door, open or close",6.83,6.83,1,"[{\""start\"": 6.83}]"
fold3_room21_mix002.wav,0.0,10.0,10,8,Music,8.0,8.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,0.0,10.0,10,11,Bell,9.74,9.74,1,"[{\""start\"": 9.74}]"
fold3_room21_mix002.wav,0.0,10.0,10,12,Knock,,,0,[]
fold3_room21_mix002.wav,10.0,20.0,10,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,10.0,20.0,10,2,Clapping,,,0,[]
fold3_room21_mix002.wav,10.0,20.0,10,6,"Walk, footsteps",6.38,16.38,1,"[{\""start\"": 6.38}]"
fold3_room21_mix002.wav,10.0,20.0,10,7,"Door, open or close",6.83,16.83,1,"[{\""start\"": 6.83}]"
fold3_room21_mix002.wav,10.0,20.0,10,8,Music,8.0,18.0,1,"[{\""start\"": 8.0}]"
fold3_room21_mix002.wav,10.0,20.0,10,11,Bell,9.74,19.740000000000002,1,"[{\""start\"": 9.74}]"
fold3_room21_mix002.wav,10.0,20.0,10,12,Knock,,,0,[]
fold3_room21_mix002.wav,20.0,30.0,10,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,20.0,30.0,10,2,Clapping,2.48,22.48,1,"[{\""start\"": 2.48}]"
fold3_room21_mix002.wav,20.0,30.0,10,6,"Walk, footsteps",6.34,26.34,1,"[{\""start\"": 6.34}]"
fold3_room21_mix002.wav,20.0,30.0,10,7,"Door, open or close",,,0,[]
fold3_room21_mix002.wav,20.0,30.0,10,8,Music,,,0,[]
fold3_room21_mix002.wav,20.0,30.0,10,11,Bell,,,0,[]
fold3_room21_mix002.wav,20.0,30.0,10,12,Knock,,,0,[]
fold3_room21_mix002.wav,30.0,40.0,10,0,"Female speech, woman speaking",,,0,[]
fold3_room21_mix002.wav,30.0,40.0,10,2,Clapping,2.58,32.58,1,"[{\""start\"": 2.58}]"
fold3_room21_mix002.wav,30.0,40.0,10,6,"Walk, footsteps",6.47,36.47,1,"[{\""start\"": 6.47}]"
