file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room21_mix001.wav,0.0,10.0,1,1.1,2.86,1.76
fold3_room21_mix001.wav,0.0,10.0,4,3.7,5.79,2.09
fold3_room21_mix001.wav,10.0,20.0,1,10.0,10.58,0.58
fold3_room21_mix001.wav,10.0,20.0,4,16.3,16.29,-0.01
fold3_room21_mix001.wav,20.0,30.0,1,20.0,22.68,2.68
fold3_room21_mix001.wav,20.0,30.0,4,20.3,25.39,5.09
fold3_room21_mix001.wav,30.0,40.0,1,30.0,33.26,3.26
fold3_room21_mix001.wav,30.0,40.0,4,36.3,38.59,2.29
fold3_room21_mix001.wav,40.0,50.0,1,40.0,42.86,2.86
fold3_room21_mix001.wav,50.0,60.0,1,50.0,52.98,2.98
fold3_room21_mix001.wav,60.0,70.0,1,60.0,64.35,4.35
fold3_room21_mix001.wav,70.0,80.0,1,70.4,72.68,2.28
fold3_room21_mix002.wav,0.0,10.0,1,0.8,0.49,-0.31
fold3_room21_mix002.wav,10.0,20.0,1,10.0,14.36,4.36
fold3_room21_mix002.wav,20.0,30.0,1,20.0,20.72,0.72
fold3_room21_mix002.wav,30.0,40.0,1,30.0,32.68,2.68
fold3_room21_mix002.wav,30.0,40.0,4,35.8,35.39,-0.41
fold3_room21_mix002.wav,40.0,50.0,1,40.0,42.86,2.86
fold3_room21_mix002.wav,50.0,60.0,1,50.0,50.28,0.28
fold3_room21_mix002.wav,50.0,60.0,4,56.4,55.63,-0.77
fold3_room21_mix002.wav,60.0,70.0,1,64.1,63.28,-0.82
fold3_room21_mix002.wav,70.0,80.0,1,70.0,72.68,2.68
fold3_room21_mix002.wav,80.0,90.0,1,82.9,83.26,0.36
fold3_room21_mix002.wav,90.0,100.0,1,90.0,95.79,5.79
fold3_room21_mix002.wav,100.0,110.0,1,100.6,108.32,7.72
fold3_room21_mix002.wav,110.0,120.0,1,112.1,112.98,0.88
fold3_room21_mix002.wav,120.0,130.0,1,121.6,122.46,0.86
fold3_room21_mix002.wav,130.0,140.0,1,130.1,132.78,2.68
fold3_room21_mix002.wav,130.0,140.0,4,132.4,135.63,3.23
fold3_room21_mix003.wav,0.0,10.0,1,0.8,2.64,1.84
fold3_room21_mix003.wav,0.0,10.0,8,0.0,5.39,5.39
fold3_room21_mix003.wav,10.0,20.0,1,11.1,12.76,1.66
fold3_room21_mix003.wav,10.0,20.0,8,10.0,15.49,5.49
fold3_room21_mix003.wav,20.0,30.0,1,20.0,22.74,2.74
fold3_room21_mix003.wav,20.0,30.0,8,23.5,25.36,1.86
fold3_room21_mix003.wav,30.0,40.0,1,30.1,32.96,2.86
fold3_room21_mix003.wav,30.0,40.0,4,30.1,33.57,3.47
fold3_room21_mix003.wav,30.0,40.0,8,30.0,39.02,9.02
fold3_room21_mix003.wav,40.0,50.0,1,40.0,40.69,0.69
fold3_room21_mix003.wav,40.0,50.0,8,40.0,45.27,5.27
fold3_room21_mix003.wav,50.0,60.0,1,50.4,52.46,2.06
fold3_room21_mix003.wav,50.0,60.0,8,50.0,50.0,0.0
fold3_room21_mix003.wav,60.0,70.0,1,60.0,60.46,0.46
fold3_room21_mix003.wav,60.0,70.0,8,60.0,65.29,5.29
fold3_room21_mix003.wav,70.0,80.0,1,71.3,72.76,1.46
fold3_room21_mix003.wav,70.0,80.0,4,75.4,75.39,-0.01
fold3_room21_mix003.wav,70.0,80.0,8,70.0,79.32,9.32
fold3_room21_mix003.wav,80.0,90.0,1,80.0,80.36,0.36
fold3_room21_mix003.wav,80.0,90.0,8,80.0,80.0,0.0
fold3_room21_mix003.wav,90.0,100.0,1,90.0,92.46,2.46
fold3_room21_mix003.wav,90.0,100.0,8,90.0,95.39,5.39
fold3_room21_mix003.wav,100.0,110.0,1,100.0,100.53,0.53
fold3_room21_mix003.wav,100.0,110.0,8,100.0,104.27,4.27
fold3_room21_mix004.wav,0.0,10.0,1,0.7,0.68,-0.02
fold3_room21_mix004.wav,0.0,10.0,4,7.5,6.29,-1.21
fold3_room21_mix004.wav,0.0,10.0,5,0.0,5.73,5.73
fold3_room21_mix004.wav,0.0,10.0,11,0.0,0.0,0.0
fold3_room21_mix004.wav,10.0,20.0,1,12.1,12.86,0.76
fold3_room21_mix004.wav,10.0,20.0,4,10.0,,
fold3_room21_mix004.wav,10.0,20.0,5,10.0,19.73,9.73
fold3_room21_mix004.wav,10.0,20.0,11,15.2,,
fold3_room21_mix004.wav,20.0,30.0,1,20.0,20.86,0.86
fold3_room21_mix004.wav,20.0,30.0,5,20.0,29.43,9.43
fold3_room21_mix004.wav,20.0,30.0,11,29.7,,
fold3_room21_mix005.wav,0.0,10.0,1,1.1,2.78,1.68
fold3_room21_mix005.wav,10.0,20.0,1,10.5,10.54,0.04
fold3_room21_mix005.wav,20.0,30.0,1,20.0,20.49,0.49
fold3_room21_mix005.wav,30.0,40.0,1,30.3,30.68,0.38
fold3_room21_mix005.wav,40.0,50.0,1,40.0,44.39,4.39
fold3_room21_mix005.wav,50.0,60.0,1,50.0,50.59,0.59
fold3_room21_mix006.wav,0.0,10.0,1,0.0,0.58,0.58
fold3_room21_mix006.wav,10.0,20.0,1,10.0,12.58,2.58
fold3_room21_mix006.wav,20.0,30.0,1,20.0,26.63,6.63
fold3_room21_mix007.wav,0.0,10.0,1,9.7,3.96,-5.74
fold3_room21_mix007.wav,0.0,10.0,8,0.0,0.0,0.0
fold3_room21_mix007.wav,10.0,20.0,1,10.0,10.64,0.64
fold3_room21_mix007.wav,10.0,20.0,8,10.0,12.39,2.39
fold3_room21_mix007.wav,20.0,30.0,1,20.2,22.35,2.15
fold3_room21_mix007.wav,20.0,30.0,8,20.0,20.0,0.0
fold3_room21_mix007.wav,30.0,40.0,1,30.0,32.64,2.64
fold3_room21_mix007.wav,30.0,40.0,8,37.4,35.39,-2.01
fold3_room21_mix007.wav,40.0,50.0,1,40.0,40.54,0.54
fold3_room21_mix007.wav,40.0,50.0,8,40.0,42.69,2.69
fold3_room21_mix007.wav,50.0,60.0,1,50.0,50.36,0.36
fold3_room21_mix007.wav,50.0,60.0,8,50.0,55.29,5.29
fold3_room21_mix007.wav,60.0,70.0,1,60.0,62.96,2.96
fold3_room21_mix007.wav,60.0,70.0,8,60.0,64.35,4.35
fold3_room21_mix008.wav,0.0,10.0,1,0.2,2.86,2.66
fold3_room21_mix008.wav,20.0,30.0,1,21.4,26.75,5.35
fold3_room21_mix008.wav,30.0,40.0,1,31.0,32.98,1.98
fold3_room21_mix008.wav,40.0,50.0,1,40.0,42.36,2.36
fold3_room21_mix008.wav,50.0,60.0,1,58.3,53.26,-5.04
fold3_room21_mix008.wav,60.0,70.0,1,60.0,62.86,2.86
fold3_room21_mix008.wav,70.0,80.0,1,70.0,70.54,0.54
fold3_room21_mix008.wav,80.0,90.0,1,80.0,85.78,5.78
fold3_room21_mix008.wav,90.0,100.0,1,90.0,92.68,2.68
fold3_room21_mix008.wav,100.0,110.0,1,100.0,102.86,2.86
fold3_room21_mix008.wav,100.0,110.0,4,107.3,105.39,-1.91
fold3_room21_mix008.wav,110.0,120.0,1,110.0,112.56,2.56
fold3_room21_mix008.wav,110.0,120.0,4,119.5,119.08,-0.42
fold3_room21_mix008.wav,120.0,130.0,1,121.6,122.58,0.98
fold3_room21_mix008.wav,120.0,130.0,4,120.0,127.63,7.63
fold3_room21_mix008.wav,130.0,140.0,1,130.0,134.53,4.53
fold3_room21_mix008.wav,140.0,150.0,1,140.0,140.58,0.58
fold3_room21_mix008.wav,140.0,150.0,4,145.3,146.29,0.99
fold3_room21_mix009.wav,0.0,10.0,5,0.0,0.0,0.0
fold3_room21_mix009.wav,0.0,10.0,8,0.0,6.29,6.29
fold3_room21_mix009.wav,0.0,10.0,11,6.5,9.43,2.93
fold3_room21_mix009.wav,10.0,20.0,5,10.0,10.0,0.0
fold3_room21_mix009.wav,10.0,20.0,8,10.0,16.23,6.23
fold3_room21_mix009.wav,20.0,30.0,5,20.0,20.0,0.0
fold3_room21_mix009.wav,20.0,30.0,8,20.0,26.29,6.29
fold3_room21_mix009.wav,20.0,30.0,11,20.8,26.34,5.54
fold3_room21_mix009.wav,30.0,40.0,5,30.0,30.0,0.0
fold3_room21_mix009.wav,30.0,40.0,8,30.0,36.29,6.29
fold3_room21_mix009.wav,30.0,40.0,11,36.7,39.43,2.73
fold3_room21_mix009.wav,40.0,50.0,5,40.0,40.0,0.0
fold3_room21_mix009.wav,40.0,50.0,8,40.0,46.0,6.0
fold3_room21_mix009.wav,50.0,60.0,5,50.0,50.0,0.0
fold3_room21_mix009.wav,50.0,60.0,8,58.2,54.29,-3.91
fold3_room21_mix009.wav,50.0,60.0,11,51.0,54.36,3.36
fold3_room21_mix009.wav,60.0,70.0,5,60.0,60.0,0.0
fold3_room21_mix009.wav,60.0,70.0,8,60.0,66.23,6.23
fold3_room21_mix009.wav,60.0,70.0,11,66.8,69.47,2.67
fold3_room21_mix009.wav,70.0,80.0,5,70.0,70.0,0.0
fold3_room21_mix009.wav,70.0,80.0,8,70.0,77.26,7.26
fold3_room21_mix009.wav,70.0,80.0,11,70.0,79.43,9.43
fold3_room21_mix009.wav,80.0,90.0,5,80.0,80.0,0.0
fold3_room21_mix009.wav,80.0,90.0,8,80.0,86.29,6.29
fold3_room21_mix009.wav,80.0,90.0,11,81.7,86.34,4.64
fold3_room21_mix009.wav,90.0,100.0,5,90.0,90.0,0.0
fold3_room21_mix009.wav,90.0,100.0,8,90.0,96.23,6.23
fold3_room21_mix009.wav,90.0,100.0,11,99.8,99.4,-0.4
fold3_room21_mix009.wav,100.0,110.0,5,100.0,100.0,0.0
fold3_room21_mix009.wav,100.0,110.0,8,100.0,107.26,7.26
fold3_room21_mix009.wav,100.0,110.0,11,100.0,109.34,9.34
fold3_room21_mix010.wav,0.0,10.0,1,0.5,0.74,0.24
fold3_room21_mix010.wav,0.0,10.0,5,0.0,2.96,2.96
fold3_room21_mix010.wav,0.0,10.0,8,0.0,8.36,8.36
fold3_room21_mix010.wav,0.0,10.0,11,0.1,,
fold3_room21_mix010.wav,10.0,20.0,5,10.0,10.0,0.0
fold3_room21_mix010.wav,10.0,20.0,8,10.0,13.94,3.94
fold3_room21_mix010.wav,10.0,20.0,11,14.4,17.259999999999998,2.86
fold3_room21_mix010.wav,20.0,30.0,5,20.0,20.0,0.0
fold3_room21_mix010.wav,20.0,30.0,8,20.0,26.29,6.29
fold3_room21_mix010.wav,30.0,40.0,5,30.0,30.1,0.1
fold3_room21_mix010.wav,30.0,40.0,8,30.0,36.2,6.2
fold3_room21_mix010.wav,40.0,50.0,5,40.0,40.0,0.0
fold3_room21_mix010.wav,40.0,50.0,8,40.0,46.29,6.29
