file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room21_mix001.wav,0.0,20.0,1,1.1,0.0,-1.1
fold3_room21_mix001.wav,0.0,20.0,4,3.7,6.53,2.83
fold3_room21_mix001.wav,20.0,40.0,1,20.0,23.68,3.68
fold3_room21_mix001.wav,20.0,40.0,4,20.3,25.79,5.49
fold3_room21_mix001.wav,40.0,60.0,1,40.0,43.98,3.98
fold3_room21_mix001.wav,60.0,80.0,1,60.0,60.86,0.86
fold3_room21_mix002.wav,0.0,20.0,1,0.8,4.86,4.06
fold3_room21_mix002.wav,20.0,40.0,1,20.0,20.85,0.85
fold3_room21_mix002.wav,20.0,40.0,4,35.8,26.39,-9.41
fold3_room21_mix002.wav,40.0,60.0,1,40.0,43.98,3.98
fold3_room21_mix002.wav,40.0,60.0,4,56.4,46.57,-9.83
fold3_room21_mix002.wav,60.0,80.0,1,64.1,64.86,0.76
fold3_room21_mix002.wav,80.0,100.0,1,82.9,84.58,1.68
fold3_room21_mix002.wav,100.0,120.0,1,100.6,103.94,3.34
fold3_room21_mix002.wav,120.0,140.0,1,121.6,123.68,2.08
fold3_room21_mix002.wav,120.0,140.0,4,132.4,135.79,3.39
fold3_room21_mix003.wav,0.0,20.0,1,0.8,3.96,3.16
fold3_room21_mix003.wav,0.0,20.0,8,0.0,4.75,4.75
fold3_room21_mix003.wav,20.0,40.0,1,20.0,23.96,3.96
fold3_room21_mix003.wav,20.0,40.0,4,30.1,,
fold3_room21_mix003.wav,20.0,40.0,8,23.5,27.54,4.04
fold3_room21_mix003.wav,40.0,60.0,1,40.0,40.54,0.54
fold3_room21_mix003.wav,40.0,60.0,8,40.0,40.0,0.0
fold3_room21_mix003.wav,60.0,80.0,1,60.0,63.96,3.96
fold3_room21_mix003.wav,60.0,80.0,4,75.4,65.78,-9.62
fold3_room21_mix003.wav,60.0,80.0,8,60.0,69.03999999999999,9.04
fold3_room21_mix003.wav,80.0,100.0,1,80.0,83.96,3.96
fold3_room21_mix003.wav,80.0,100.0,8,80.0,85.44,5.44
fold3_room21_mix004.wav,0.0,20.0,1,0.7,3.98,3.28
fold3_room21_mix004.wav,0.0,20.0,4,7.5,8.28,0.78
fold3_room21_mix004.wav,0.0,20.0,5,0.0,6.74,6.74
fold3_room21_mix004.wav,0.0,20.0,11,0.0,,
fold3_room21_mix005.wav,0.0,20.0,1,1.1,3.98,2.88
fold3_room21_mix005.wav,20.0,40.0,1,20.0,24.86,4.86
fold3_room21_mix005.wav,40.0,60.0,1,40.0,43.84,3.84
fold3_room21_mix006.wav,0.0,20.0,1,0.0,0.0,0.0
fold3_room21_mix007.wav,0.0,20.0,1,9.7,9.64,-0.06
fold3_room21_mix007.wav,0.0,20.0,8,0.0,0.0,0.0
fold3_room21_mix007.wav,20.0,40.0,1,20.2,23.54,3.34
fold3_room21_mix007.wav,20.0,40.0,8,20.0,26.29,6.29
fold3_room21_mix007.wav,40.0,60.0,1,40.0,40.64,0.64
fold3_room21_mix007.wav,40.0,60.0,8,40.0,40.0,0.0
fold3_room21_mix008.wav,0.0,20.0,1,0.2,0.83,0.63
fold3_room21_mix008.wav,20.0,40.0,1,21.4,23.84,2.44
fold3_room21_mix008.wav,40.0,60.0,1,40.0,47.59,7.59
fold3_room21_mix008.wav,60.0,80.0,1,60.0,63.98,3.98
fold3_room21_mix008.wav,80.0,100.0,1,80.0,84.86,4.86
fold3_room21_mix008.wav,100.0,120.0,1,100.0,103.98,3.98
fold3_room21_mix008.wav,100.0,120.0,4,107.3,106.57,-0.73
fold3_room21_mix008.wav,120.0,140.0,1,121.6,123.98,2.38
fold3_room21_mix008.wav,120.0,140.0,4,120.0,126.57,6.57
fold3_room21_mix009.wav,0.0,20.0,5,0.0,0.0,0.0
fold3_room21_mix009.wav,0.0,20.0,8,0.0,6.34,6.34
fold3_room21_mix009.wav,0.0,20.0,11,6.5,9.7,3.2
