file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,15.0,20.0,6,15.9,,
fold3_room4_mix001.wav,15.0,20.0,7,18.4,,
fold3_room4_mix001.wav,20.0,25.0,7,24.4,24.93,0.53
fold3_room4_mix001.wav,25.0,30.0,7,25.0,25.38,0.38
fold3_room4_mix001.wav,25.0,30.0,10,27.4,29.92,2.52
fold3_room4_mix001.wav,30.0,35.0,10,30.0,30.2,0.2
fold3_room4_mix001.wav,35.0,40.0,10,35.0,,
fold3_room4_mix001.wav,40.0,45.0,3,41.4,,
fold3_room4_mix001.wav,40.0,45.0,6,41.4,,
fold3_room4_mix001.wav,45.0,50.0,1,48.4,47.86,-0.54
fold3_room4_mix001.wav,45.0,50.0,3,45.4,49.9,4.5
fold3_room4_mix001.wav,50.0,55.0,1,50.4,50.86,0.46
fold3_room4_mix001.wav,55.0,60.0,1,55.0,57.86,2.86
fold3_room4_mix001.wav,60.0,65.0,1,60.0,62.86,2.86
fold3_room4_mix001.wav,65.0,70.0,1,65.0,67.46,2.46
fold3_room4_mix001.wav,70.0,75.0,1,70.0,72.86,2.86
fold3_room4_mix001.wav,75.0,80.0,1,75.0,77.48,2.48
fold3_room4_mix001.wav,80.0,85.0,1,80.0,83.78,3.78
fold3_room4_mix001.wav,85.0,90.0,1,85.9,87.68,1.78
fold3_room4_mix001.wav,90.0,95.0,1,90.0,92.74,2.74
fold3_room4_mix001.wav,95.0,100.0,1,95.0,97.86,2.86
fold3_room4_mix001.wav,100.0,105.0,1,100.0,102.46,2.46
fold3_room4_mix001.wav,105.0,110.0,1,105.4,107.38,1.98
fold3_room4_mix001.wav,105.0,110.0,10,107.4,109.96,2.56
fold3_room4_mix001.wav,110.0,115.0,10,110.0,114.6,4.6
fold3_room4_mix001.wav,115.0,120.0,7,119.4,119.93,0.53
fold3_room4_mix001.wav,120.0,125.0,6,121.9,122.8,0.9
fold3_room4_mix001.wav,120.0,125.0,7,120.0,123.9,3.9
fold3_room4_mix004.wav,45.0,50.0,10,49.4,47.86,-1.54
fold3_room4_mix004.wav,50.0,55.0,10,50.0,53.49,3.49
fold3_room4_mix004.wav,55.0,60.0,10,55.0,57.86,2.86
fold3_room4_mix004.wav,60.0,65.0,7,63.0,65.0,2.0
fold3_room4_mix004.wav,65.0,70.0,7,65.0,67.98,2.98
fold3_room4_mix004.wav,90.0,95.0,3,91.9,,
fold3_room4_mix004.wav,95.0,100.0,3,95.0,,
fold3_room4_mix004.wav,100.0,105.0,3,100.0,,
fold3_room4_mix004.wav,105.0,110.0,1,108.0,107.86,-0.14
fold3_room4_mix004.wav,105.0,110.0,3,105.0,109.97,4.97
fold3_room4_mix004.wav,110.0,115.0,1,110.9,110.43,-0.47
fold3_room4_mix004.wav,115.0,120.0,1,116.1,115.28,-0.82
fold3_room4_mix004.wav,120.0,125.0,1,120.4,120.0,-0.4
fold3_room4_mix004.wav,125.0,130.0,1,125.0,125.86,0.86
fold3_room4_mix004.wav,130.0,135.0,1,130.0,130.28,0.28
fold3_room4_mix004.wav,130.0,135.0,4,132.2,133.69,1.49
fold3_room4_mix004.wav,135.0,140.0,1,135.7,135.68,-0.02
fold3_room4_mix004.wav,140.0,145.0,1,141.2,140.84,-0.36
fold3_room4_mix004.wav,145.0,150.0,1,146.1,145.86,-0.24
fold3_room4_mix005.wav,10.0,15.0,6,12.9,,
fold3_room4_mix005.wav,15.0,20.0,6,15.0,17.8,2.8
fold3_room4_mix005.wav,15.0,20.0,7,19.9,19.3,-0.6
fold3_room4_mix005.wav,20.0,25.0,7,20.0,24.93,4.93
fold3_room4_mix005.wav,30.0,35.0,5,31.4,,
fold3_room4_mix005.wav,35.0,40.0,5,35.0,35.28,0.28
fold3_room4_mix005.wav,40.0,45.0,5,40.0,42.86,2.86
fold3_room4_mix005.wav,45.0,50.0,5,45.0,47.86,2.86
fold3_room4_mix005.wav,50.0,55.0,5,50.0,52.86,2.86
fold3_room4_mix005.wav,60.0,65.0,6,60.4,,
fold3_room4_mix005.wav,75.0,80.0,6,77.9,,
fold3_room4_mix005.wav,80.0,85.0,6,80.0,,
fold3_room4_mix005.wav,85.0,90.0,7,85.9,89.93,4.03
fold3_room4_mix005.wav,95.0,100.0,6,99.9,,
fold3_room4_mix005.wav,100.0,105.0,6,100.0,,
fold3_room4_mix006.wav,5.0,10.0,1,5.4,5.83,0.43
fold3_room4_mix006.wav,10.0,15.0,1,10.0,10.84,0.84
fold3_room4_mix006.wav,15.0,20.0,1,15.4,15.43,0.03
fold3_room4_mix006.wav,20.0,25.0,1,20.0,20.0,0.0
fold3_room4_mix006.wav,25.0,30.0,1,25.0,25.94,0.94
fold3_room4_mix006.wav,30.0,35.0,1,30.0,30.46,0.46
fold3_room4_mix006.wav,35.0,40.0,1,35.0,35.48,0.48
fold3_room4_mix006.wav,40.0,45.0,1,40.0,40.74,0.74
fold3_room4_mix006.wav,45.0,50.0,1,45.0,45.68,0.68
