file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,50.0,1,1.1,
fold3_room21_mix001.wav,0.0,50.0,4,3.7,
fold3_room21_mix002.wav,0.0,50.0,1,0.8,
fold3_room21_mix002.wav,0.0,50.0,4,35.8,
fold3_room21_mix002.wav,50.0,100.0,1,50.0,
fold3_room21_mix002.wav,50.0,100.0,4,56.4,
fold3_room21_mix003.wav,0.0,50.0,1,0.8,
fold3_room21_mix003.wav,0.0,50.0,4,30.1,
fold3_room21_mix003.wav,0.0,50.0,8,0.0,
fold3_room21_mix003.wav,50.0,100.0,1,50.4,
fold3_room21_mix003.wav,50.0,100.0,4,75.4,
fold3_room21_mix003.wav,50.0,100.0,8,50.0,
fold3_room21_mix005.wav,0.0,50.0,1,1.1,
fold3_room21_mix007.wav,0.0,50.0,1,9.7,
fold3_room21_mix007.wav,0.0,50.0,8,0.0,
fold3_room21_mix008.wav,0.0,50.0,1,0.2,
fold3_room21_mix008.wav,50.0,100.0,1,58.3,
fold3_room21_mix008.wav,100.0,150.0,1,100.0,
fold3_room21_mix008.wav,100.0,150.0,4,107.3,
fold3_room21_mix009.wav,0.0,50.0,5,0.0,
fold3_room21_mix009.wav,0.0,50.0,8,0.0,
fold3_room21_mix009.wav,0.0,50.0,11,6.5,
fold3_room21_mix009.wav,50.0,100.0,5,50.0,
fold3_room21_mix009.wav,50.0,100.0,8,58.2,
fold3_room21_mix009.wav,50.0,100.0,11,51.0,
fold3_room21_mix010.wav,0.0,50.0,1,0.5,
fold3_room21_mix010.wav,0.0,50.0,5,0.0,
fold3_room21_mix010.wav,0.0,50.0,8,0.0,
fold3_room21_mix010.wav,0.0,50.0,11,0.1,
fold3_room21_mix011.wav,0.0,50.0,5,0.0,
fold3_room21_mix011.wav,0.0,50.0,8,0.0,
fold3_room21_mix011.wav,0.0,50.0,11,5.9,
fold3_room21_mix012.wav,0.0,50.0,1,0.0,
fold3_room21_mix012.wav,0.0,50.0,4,25.4,
fold3_room21_mix012.wav,0.0,50.0,8,0.0,
fold3_room21_mix012.wav,50.0,100.0,1,52.0,50.0
fold3_room21_mix012.wav,50.0,100.0,4,50.7,60.0
fold3_room21_mix012.wav,50.0,100.0,8,58.8,60.0
fold3_room21_mix012.wav,100.0,150.0,1,100.0,
