file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,90.0,10,27.4,
fold3_room4_mix001.wav,0.0,90.0,1,48.4,
fold3_room4_mix001.wav,0.0,90.0,7,18.4,
fold3_room4_mix001.wav,0.0,90.0,6,15.9,
fold3_room4_mix004.wav,0.0,90.0,7,63.0,
fold3_room4_mix004.wav,0.0,90.0,10,49.4,
fold3_room4_mix005.wav,0.0,90.0,5,31.4,
fold3_room4_mix005.wav,0.0,90.0,6,12.9,
fold3_room4_mix005.wav,0.0,90.0,7,19.9,
fold3_room4_mix006.wav,0.0,90.0,1,5.4,
fold3_room4_mix006.wav,0.0,90.0,4,79.4,
fold3_room4_mix006.wav,90.0,180.0,1,90.0,
fold3_room4_mix006.wav,90.0,180.0,4,92.4,
fold3_room4_mix006.wav,90.0,180.0,5,107.4,
fold3_room4_mix007.wav,0.0,90.0,1,5.9,
fold3_room4_mix007.wav,0.0,90.0,4,63.9,
fold3_room4_mix007.wav,90.0,180.0,1,90.0,
fold3_room4_mix007.wav,90.0,180.0,4,133.9,
fold3_room4_mix007.wav,90.0,180.0,10,99.9,
fold3_room4_mix008.wav,0.0,90.0,6,11.4,
fold3_room4_mix008.wav,0.0,90.0,1,45.9,
fold3_room4_mix008.wav,0.0,90.0,10,22.9,
fold3_room4_mix008.wav,0.0,90.0,7,17.4,
fold3_room6_mix001.wav,0.0,90.0,9,61.9,
fold3_room6_mix001.wav,0.0,90.0,4,36.9,
fold3_room6_mix001.wav,0.0,90.0,1,4.9,
fold3_room6_mix001.wav,0.0,90.0,0,0.4,
fold3_room6_mix001.wav,90.0,180.0,0,93.9,
fold3_room6_mix001.wav,90.0,180.0,1,91.9,
fold3_room6_mix001.wav,90.0,180.0,4,95.4,
fold3_room6_mix001.wav,90.0,180.0,9,90.0,
fold3_room6_mix002.wav,0.0,90.0,0,0.4,
fold3_room6_mix002.wav,0.0,90.0,1,0.9,
fold3_room6_mix002.wav,0.0,90.0,9,76.9,
fold3_room6_mix002.wav,90.0,180.0,4,125.4,
fold3_room6_mix002.wav,90.0,180.0,1,117.9,
fold3_room6_mix002.wav,90.0,180.0,0,118.9,
fold3_room6_mix002.wav,90.0,180.0,9,90.0,
