file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,120.0,6,15.9,
fold3_room4_mix001.wav,0.0,120.0,1,48.4,
fold3_room4_mix001.wav,0.0,120.0,7,18.4,
fold3_room4_mix001.wav,0.0,120.0,3,41.4,
fold3_room4_mix004.wav,0.0,120.0,1,108.0,
fold3_room4_mix004.wav,0.0,120.0,3,91.9,115.0
fold3_room4_mix004.wav,0.0,120.0,7,63.0,115.0
fold3_room4_mix004.wav,0.0,120.0,10,49.4,110.0
fold3_room4_mix006.wav,0.0,120.0,1,5.4,
fold3_room4_mix006.wav,0.0,120.0,4,79.4,
fold3_room4_mix006.wav,0.0,120.0,5,107.4,
fold3_room4_mix007.wav,0.0,120.0,1,5.9,
fold3_room4_mix007.wav,0.0,120.0,4,63.9,
fold3_room4_mix007.wav,0.0,120.0,10,99.9,
fold3_room4_mix008.wav,0.0,120.0,10,22.9,
fold3_room4_mix008.wav,0.0,120.0,1,45.9,
fold3_room4_mix008.wav,0.0,120.0,6,11.4,
fold3_room4_mix008.wav,0.0,120.0,3,30.4,
fold3_room6_mix001.wav,0.0,120.0,2,53.4,
fold3_room6_mix001.wav,0.0,120.0,9,61.9,
fold3_room6_mix001.wav,0.0,120.0,4,36.9,
fold3_room6_mix001.wav,0.0,120.0,1,4.9,
fold3_room6_mix002.wav,0.0,120.0,0,0.4,
fold3_room6_mix002.wav,0.0,120.0,1,0.9,
fold3_room6_mix002.wav,0.0,120.0,9,76.9,
fold3_room6_mix002.wav,120.0,240.0,9,164.9,
fold3_room6_mix002.wav,120.0,240.0,4,125.4,
fold3_room6_mix002.wav,120.0,240.0,1,124.4,
fold3_room6_mix002.wav,120.0,240.0,0,120.0,
fold3_room6_mix003.wav,0.0,120.0,0,5.9,
fold3_room6_mix003.wav,0.0,120.0,1,2.9,
fold3_room6_mix003.wav,0.0,120.0,4,37.4,
fold3_room6_mix003.wav,120.0,240.0,0,132.9,
fold3_room6_mix003.wav,120.0,240.0,1,120.0,
fold3_room6_mix003.wav,120.0,240.0,3,225.9,
fold3_room6_mix003.wav,120.0,240.0,6,237.9,
fold3_room6_mix004.wav,0.0,120.0,0,4.9,
fold3_room6_mix004.wav,0.0,120.0,1,6.9,
fold3_room6_mix004.wav,120.0,240.0,0,123.4,
fold3_room6_mix004.wav,120.0,240.0,1,120.0,
fold3_room6_mix005.wav,0.0,120.0,0,18.9,
fold3_room6_mix005.wav,0.0,120.0,1,6.4,
fold3_room6_mix005.wav,0.0,120.0,9,89.9,
fold3_room6_mix005.wav,120.0,240.0,0,153.4,
fold3_room6_mix005.wav,120.0,240.0,1,154.9,
fold3_room6_mix005.wav,120.0,240.0,4,156.9,
fold3_room6_mix005.wav,120.0,240.0,9,120.0,
fold3_room6_mix007.wav,0.0,120.0,1,6.4,
fold3_room6_mix007.wav,0.0,120.0,5,53.9,
fold3_room6_mix007.wav,0.0,120.0,8,98.4,
fold3_room7_mix001.wav,0.0,120.0,1,4.4,
fold3_room7_mix001.wav,0.0,120.0,3,92.9,
fold3_room7_mix001.wav,0.0,120.0,4,64.9,
fold3_room7_mix002.wav,0.0,120.0,1,3.4,
fold3_room7_mix002.wav,0.0,120.0,4,21.9,
fold3_room7_mix002.wav,120.0,240.0,1,120.0,
fold3_room7_mix002.wav,120.0,240.0,3,189.9,
fold3_room7_mix002.wav,120.0,240.0,4,150.4,
fold3_room7_mix003.wav,0.0,120.0,1,2.9,
fold3_room7_mix003.wav,0.0,120.0,4,102.9,
fold3_room7_mix003.wav,0.0,120.0,6,57.4,
fold3_room7_mix003.wav,0.0,120.0,8,13.4,
fold3_room7_mix004.wav,0.0,120.0,0,7.9,
fold3_room7_mix004.wav,0.0,120.0,4,25.9,
fold3_room7_mix004.wav,120.0,240.0,0,120.0,
fold3_room7_mix004.wav,120.0,240.0,2,197.9,
fold3_room7_mix004.wav,120.0,240.0,4,143.9,
fold3_room7_mix005.wav,0.0,120.0,0,4.9,
fold3_room7_mix005.wav,0.0,120.0,4,97.4,
fold3_room7_mix005.wav,120.0,240.0,0,120.0,
fold3_room7_mix005.wav,120.0,240.0,3,212.4,
fold3_room7_mix005.wav,120.0,240.0,4,120.0,
fold3_room7_mix006.wav,0.0,120.0,0,3.9,
fold3_room7_mix006.wav,0.0,120.0,2,110.9,
fold3_room7_mix006.wav,0.0,120.0,4,70.9,
fold3_room7_mix006.wav,0.0,120.0,8,64.4,
fold3_room7_mix006.wav,120.0,240.0,0,120.0,
fold3_room7_mix006.wav,120.0,240.0,4,157.9,
fold3_room7_mix006.wav,120.0,240.0,8,120.0,
fold3_room9_mix001.wav,0.0,120.0,0,4.4,
fold3_room9_mix002.wav,0.0,120.0,0,3.9,
fold3_room9_mix002.wav,0.0,120.0,3,87.9,
fold3_room9_mix003.wav,0.0,120.0,0,4.4,
fold3_room9_mix003.wav,0.0,120.0,6,24.9,
fold3_room9_mix004.wav,0.0,120.0,0,4.4,
fold3_room9_mix004.wav,0.0,120.0,2,68.9,
fold3_room9_mix005.wav,0.0,120.0,0,2.4,
fold3_room9_mix005.wav,0.0,120.0,1,1.9,
fold3_room9_mix005.wav,0.0,120.0,6,33.9,
fold3_room9_mix006.wav,0.0,120.0,0,74.9,
fold3_room9_mix006.wav,0.0,120.0,1,22.9,
fold3_room9_mix006.wav,0.0,120.0,3,17.4,
fold3_room9_mix006.wav,0.0,120.0,6,76.9,
fold3_room9_mix007.wav,0.0,120.0,0,1.4,
fold3_room9_mix007.wav,0.0,120.0,1,2.4,
fold3_room9_mix008.wav,0.0,120.0,0,1.4,
fold3_room9_mix008.wav,0.0,120.0,1,1.9,
fold3_room9_mix008.wav,0.0,120.0,2,32.4,
fold3_room9_mix008.wav,0.0,120.0,4,95.4,
