file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,20.0,6,15.9,
fold3_room4_mix001.wav,0.0,20.0,7,18.4,
fold3_room4_mix001.wav,20.0,40.0,7,24.4,24.86
fold3_room4_mix001.wav,20.0,40.0,10,27.4,29.53
fold3_room4_mix001.wav,40.0,60.0,1,48.4,44.89
fold3_room4_mix001.wav,40.0,60.0,3,41.4,40.57
fold3_room4_mix001.wav,40.0,60.0,6,41.4,49.84
fold3_room4_mix001.wav,60.0,80.0,1,60.0,64.58
fold3_room4_mix001.wav,80.0,100.0,1,80.0,84.86
fold3_room4_mix001.wav,100.0,120.0,1,100.0,103.98
fold3_room4_mix001.wav,100.0,120.0,7,119.4,106.49
fold3_room4_mix001.wav,100.0,120.0,10,107.4,119.85
fold3_room4_mix004.wav,40.0,60.0,10,49.4,
fold3_room4_mix004.wav,60.0,80.0,7,63.0,69.53
fold3_room4_mix004.wav,80.0,100.0,3,91.9,
fold3_room4_mix004.wav,100.0,120.0,1,108.0,108.64
fold3_room4_mix004.wav,100.0,120.0,3,100.0,100.56
fold3_room4_mix004.wav,120.0,140.0,1,120.4,123.96
fold3_room4_mix004.wav,120.0,140.0,4,132.2,128.57
fold3_room4_mix005.wav,0.0,20.0,6,12.9,
fold3_room4_mix005.wav,0.0,20.0,7,19.9,
fold3_room4_mix005.wav,20.0,40.0,5,31.4,20.84
fold3_room4_mix005.wav,20.0,40.0,7,20.0,20.96
fold3_room4_mix005.wav,40.0,60.0,5,40.0,
fold3_room4_mix005.wav,60.0,80.0,6,60.4,
fold3_room4_mix005.wav,80.0,100.0,6,80.0,88.53999999999999
fold3_room4_mix005.wav,80.0,100.0,7,85.9,88.93
fold3_room4_mix006.wav,0.0,20.0,1,5.4,6.48
fold3_room4_mix006.wav,20.0,40.0,1,20.0,24.86
fold3_room4_mix006.wav,40.0,60.0,1,40.0,46.57
fold3_room4_mix006.wav,60.0,80.0,1,60.0,63.98
fold3_room4_mix006.wav,60.0,80.0,4,79.4,76.57
fold3_room4_mix006.wav,80.0,100.0,1,80.0,83.98
fold3_room4_mix006.wav,80.0,100.0,4,92.4,90.0
fold3_room4_mix006.wav,100.0,120.0,1,101.4,103.94
fold3_room4_mix006.wav,100.0,120.0,5,107.4,108.67
fold3_room4_mix006.wav,120.0,140.0,1,127.9,129.48
fold3_room4_mix006.wav,120.0,140.0,5,120.0,127.36
fold3_room4_mix006.wav,140.0,160.0,1,140.0,143.98
fold3_room4_mix006.wav,160.0,180.0,1,160.0,164.86
fold3_room4_mix007.wav,0.0,20.0,1,5.9,6.84
fold3_room4_mix007.wav,20.0,40.0,1,20.0,20.46
fold3_room4_mix007.wav,40.0,60.0,1,40.0,43.64
fold3_room4_mix007.wav,60.0,80.0,1,60.0,63.96
fold3_room4_mix007.wav,60.0,80.0,4,63.9,65.78
fold3_room4_mix007.wav,80.0,100.0,1,80.0,83.98
fold3_room4_mix007.wav,80.0,100.0,10,99.9,90.0
fold3_room4_mix007.wav,100.0,120.0,1,104.9,109.68
fold3_room4_mix007.wav,100.0,120.0,10,100.0,100.0
fold3_room4_mix007.wav,120.0,140.0,1,120.0,120.0
fold3_room4_mix007.wav,120.0,140.0,4,133.9,133.68
fold3_room4_mix007.wav,140.0,160.0,1,140.0,140.0
fold3_room4_mix007.wav,160.0,180.0,1,161.4,163.84
fold3_room4_mix007.wav,180.0,200.0,1,180.0,183.98
fold3_room4_mix007.wav,180.0,200.0,4,180.9,186.57
fold3_room4_mix007.wav,200.0,220.0,1,200.0,204.86
fold3_room4_mix008.wav,0.0,20.0,6,11.4,
fold3_room4_mix008.wav,0.0,20.0,7,17.4,
fold3_room4_mix008.wav,20.0,40.0,3,30.4,
fold3_room4_mix008.wav,20.0,40.0,6,31.4,
fold3_room4_mix008.wav,20.0,40.0,10,22.9,
fold3_room4_mix008.wav,40.0,60.0,1,45.9,44.86
fold3_room4_mix008.wav,60.0,80.0,1,60.0,65.76
