file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,10.0,1,1.1,2.86
fold3_room21_mix001.wav,0.0,10.0,4,3.7,5.79
fold3_room21_mix001.wav,10.0,20.0,1,10.0,10.58
fold3_room21_mix001.wav,10.0,20.0,4,16.3,16.29
fold3_room21_mix001.wav,20.0,30.0,1,20.0,22.68
fold3_room21_mix001.wav,20.0,30.0,4,20.3,25.39
fold3_room21_mix001.wav,30.0,40.0,1,30.0,33.26
fold3_room21_mix001.wav,30.0,40.0,4,36.3,38.59
fold3_room21_mix001.wav,40.0,50.0,1,40.0,42.86
fold3_room21_mix001.wav,50.0,60.0,1,50.0,52.98
fold3_room21_mix001.wav,60.0,70.0,1,60.0,64.35
fold3_room21_mix001.wav,70.0,80.0,1,70.4,72.68
fold3_room21_mix002.wav,0.0,10.0,1,0.8,0.49
fold3_room21_mix002.wav,10.0,20.0,1,10.0,14.36
fold3_room21_mix002.wav,20.0,30.0,1,20.0,20.72
fold3_room21_mix002.wav,30.0,40.0,1,30.0,32.68
fold3_room21_mix002.wav,30.0,40.0,4,35.8,35.39
fold3_room21_mix002.wav,40.0,50.0,1,40.0,42.86
fold3_room21_mix002.wav,50.0,60.0,1,50.0,50.28
fold3_room21_mix002.wav,50.0,60.0,4,56.4,55.63
fold3_room21_mix002.wav,60.0,70.0,1,64.1,63.28
fold3_room21_mix002.wav,70.0,80.0,1,70.0,72.68
fold3_room21_mix002.wav,80.0,90.0,1,82.9,83.26
fold3_room21_mix002.wav,90.0,100.0,1,90.0,95.79
fold3_room21_mix002.wav,100.0,110.0,1,100.6,108.32
fold3_room21_mix002.wav,110.0,120.0,1,112.1,112.98
fold3_room21_mix002.wav,120.0,130.0,1,121.6,122.46
fold3_room21_mix002.wav,130.0,140.0,1,130.1,132.78
fold3_room21_mix002.wav,130.0,140.0,4,132.4,135.63
fold3_room21_mix003.wav,0.0,10.0,1,0.8,2.64
fold3_room21_mix003.wav,0.0,10.0,8,0.0,5.39
fold3_room21_mix003.wav,10.0,20.0,1,11.1,12.76
fold3_room21_mix003.wav,10.0,20.0,8,10.0,15.49
fold3_room21_mix003.wav,20.0,30.0,1,20.0,22.740000000000002
fold3_room21_mix003.wav,20.0,30.0,8,23.5,25.36
fold3_room21_mix003.wav,30.0,40.0,1,30.1,32.96
fold3_room21_mix003.wav,30.0,40.0,4,30.1,33.57
fold3_room21_mix003.wav,30.0,40.0,8,30.0,39.019999999999996
