file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,0.0,50.0,7,18.4,,
fold3_room4_mix001.wav,0.0,50.0,6,15.9,,
fold3_room4_mix001.wav,0.0,50.0,1,48.4,,
fold3_room4_mix001.wav,0.0,50.0,3,41.4,,
fold3_room4_mix001.wav,50.0,100.0,1,50.4,,
fold3_room4_mix004.wav,0.0,50.0,10,49.4,,
fold3_room4_mix004.wav,50.0,100.0,3,91.9,,
fold3_room4_mix004.wav,50.0,100.0,7,63.0,,
fold3_room4_mix004.wav,50.0,100.0,10,50.0,,
fold3_room4_mix004.wav,100.0,150.0,1,108.0,,
fold3_room4_mix004.wav,100.0,150.0,3,100.0,,
fold3_room4_mix004.wav,100.0,150.0,4,132.2,,
fold3_room4_mix005.wav,0.0,50.0,5,31.4,,
fold3_room4_mix005.wav,0.0,50.0,6,12.9,,
fold3_room4_mix005.wav,0.0,50.0,7,19.9,,
fold3_room4_mix005.wav,50.0,100.0,5,50.0,,
fold3_room4_mix005.wav,50.0,100.0,6,60.4,,
fold3_room4_mix005.wav,50.0,100.0,7,85.9,,
fold3_room4_mix006.wav,0.0,50.0,1,5.4,,
fold3_room4_mix006.wav,50.0,100.0,1,50.0,,
fold3_room4_mix006.wav,50.0,100.0,4,79.4,,
fold3_room4_mix006.wav,100.0,150.0,1,101.4,100.0,-1.4
fold3_room4_mix006.wav,100.0,150.0,5,107.4,,
fold3_room4_mix007.wav,0.0,50.0,1,5.9,,
fold3_room4_mix007.wav,50.0,100.0,1,50.0,,
fold3_room4_mix007.wav,50.0,100.0,4,63.9,,
fold3_room4_mix007.wav,50.0,100.0,10,99.9,,
fold3_room4_mix007.wav,100.0,150.0,1,104.9,,
fold3_room4_mix007.wav,100.0,150.0,4,133.9,,
fold3_room4_mix007.wav,100.0,150.0,10,100.0,,
fold3_room4_mix007.wav,150.0,200.0,1,150.0,,
fold3_room4_mix007.wav,150.0,200.0,4,180.9,,
fold3_room4_mix008.wav,0.0,50.0,7,17.4,,
fold3_room4_mix008.wav,0.0,50.0,3,30.4,,
fold3_room4_mix008.wav,0.0,50.0,6,11.4,,
fold3_room4_mix008.wav,0.0,50.0,10,22.9,,
fold3_room4_mix008.wav,50.0,100.0,1,50.0,,
fold3_room4_mix008.wav,100.0,150.0,1,100.0,,
fold3_room4_mix008.wav,100.0,150.0,10,118.9,,
fold3_room6_mix001.wav,0.0,50.0,0,0.4,,
fold3_room6_mix001.wav,0.0,50.0,1,4.9,,
fold3_room6_mix001.wav,0.0,50.0,4,36.9,,
fold3_room6_mix001.wav,50.0,100.0,2,53.4,,
fold3_room6_mix001.wav,50.0,100.0,9,61.9,,
fold3_room6_mix001.wav,50.0,100.0,1,50.0,,
fold3_room6_mix001.wav,50.0,100.0,0,50.0,,
fold3_room6_mix001.wav,100.0,150.0,0,100.4,,
fold3_room6_mix001.wav,100.0,150.0,1,100.0,,
fold3_room6_mix001.wav,100.0,150.0,9,106.9,,
fold3_room6_mix001.wav,150.0,200.0,0,150.9,,
fold3_room6_mix001.wav,150.0,200.0,1,150.0,,
fold3_room6_mix001.wav,150.0,200.0,9,160.4,,
fold3_room6_mix002.wav,0.0,50.0,0,0.4,,
fold3_room6_mix002.wav,0.0,50.0,1,0.9,,
fold3_room6_mix002.wav,50.0,100.0,0,52.9,,
fold3_room6_mix002.wav,50.0,100.0,1,50.0,,
fold3_room6_mix002.wav,50.0,100.0,9,76.9,,
fold3_room6_mix002.wav,100.0,150.0,0,118.9,,
fold3_room6_mix002.wav,100.0,150.0,1,117.9,,
fold3_room6_mix002.wav,100.0,150.0,4,125.4,,
fold3_room6_mix002.wav,100.0,150.0,9,100.0,,
fold3_room6_mix002.wav,150.0,200.0,0,150.0,,
fold3_room6_mix002.wav,150.0,200.0,6,151.4,,
fold3_room6_mix002.wav,150.0,200.0,1,150.0,,
fold3_room6_mix002.wav,150.0,200.0,4,191.9,,
fold3_room6_mix002.wav,200.0,250.0,0,200.0,,
fold3_room6_mix002.wav,200.0,250.0,1,200.0,,
fold3_room6_mix002.wav,200.0,250.0,4,247.4,,
fold3_room6_mix002.wav,200.0,250.0,9,210.9,,
fold3_room6_mix003.wav,0.0,50.0,0,5.9,,
fold3_room6_mix003.wav,0.0,50.0,1,2.9,,
fold3_room6_mix003.wav,0.0,50.0,4,37.4,,
fold3_room6_mix003.wav,50.0,100.0,0,50.4,,
fold3_room6_mix003.wav,50.0,100.0,1,50.0,,
fold3_room6_mix003.wav,50.0,100.0,4,89.9,,
fold3_room6_mix003.wav,100.0,150.0,0,100.0,,
fold3_room6_mix003.wav,100.0,150.0,1,101.4,,
fold3_room6_mix003.wav,150.0,200.0,0,167.4,,
fold3_room6_mix003.wav,150.0,200.0,1,150.0,,
fold3_room6_mix003.wav,200.0,250.0,0,209.9,,
fold3_room6_mix003.wav,200.0,250.0,1,200.0,,
fold3_room6_mix003.wav,200.0,250.0,3,225.9,,
fold3_room6_mix003.wav,200.0,250.0,6,237.9,,
fold3_room6_mix003.wav,250.0,300.0,0,250.0,,
fold3_room6_mix003.wav,250.0,300.0,1,289.4,,
fold3_room6_mix003.wav,250.0,300.0,6,257.9,,
fold3_room6_mix004.wav,0.0,50.0,0,4.9,,
fold3_room6_mix004.wav,0.0,50.0,1,6.9,,
fold3_room6_mix004.wav,50.0,100.0,0,50.0,,
fold3_room6_mix004.wav,50.0,100.0,1,53.9,,
fold3_room6_mix004.wav,100.0,150.0,0,100.0,,
fold3_room6_mix004.wav,100.0,150.0,1,104.9,,
fold3_room6_mix004.wav,150.0,200.0,0,150.0,,
fold3_room6_mix004.wav,150.0,200.0,1,154.4,,
fold3_room6_mix004.wav,200.0,250.0,0,200.0,,
fold3_room6_mix004.wav,200.0,250.0,1,211.9,,
fold3_room6_mix004.wav,200.0,250.0,3,241.4,,
fold3_room6_mix005.wav,0.0,50.0,0,18.9,,
fold3_room6_mix005.wav,0.0,50.0,1,6.4,,
fold3_room6_mix005.wav,50.0,100.0,0,51.4,,
fold3_room6_mix005.wav,50.0,100.0,1,50.0,,
fold3_room6_mix005.wav,50.0,100.0,9,89.9,,
fold3_room6_mix005.wav,100.0,150.0,9,100.0,,
fold3_room6_mix005.wav,150.0,200.0,0,153.4,,
fold3_room6_mix005.wav,150.0,200.0,1,154.9,,
fold3_room6_mix005.wav,150.0,200.0,4,156.9,,
fold3_room6_mix005.wav,150.0,200.0,9,150.0,,
fold3_room6_mix005.wav,200.0,250.0,0,208.9,,
fold3_room6_mix005.wav,200.0,250.0,1,212.4,,
fold3_room6_mix005.wav,200.0,250.0,9,200.0,,
fold3_room6_mix006.wav,0.0,50.0,0,6.4,,
fold3_room6_mix006.wav,0.0,50.0,1,3.9,,
fold3_room6_mix006.wav,0.0,50.0,6,7.4,,
fold3_room6_mix006.wav,50.0,100.0,0,50.0,,
fold3_room6_mix006.wav,50.0,100.0,1,57.9,,
fold3_room6_mix006.wav,50.0,100.0,6,50.0,,
fold3_room6_mix006.wav,50.0,100.0,7,89.9,,
fold3_room6_mix007.wav,0.0,50.0,1,6.4,1.0,-5.4
fold3_room6_mix007.wav,50.0,100.0,1,51.4,50.0,-1.4
fold3_room6_mix007.wav,50.0,100.0,5,53.9,,
fold3_room6_mix007.wav,50.0,100.0,8,98.4,,
fold3_room6_mix007.wav,100.0,150.0,5,100.0,,
fold3_room6_mix007.wav,100.0,150.0,8,100.0,,
fold3_room6_mix007.wav,150.0,200.0,1,165.9,,
fold3_room6_mix007.wav,150.0,200.0,8,150.0,,
fold3_room7_mix001.wav,0.0,50.0,1,4.4,,
fold3_room7_mix001.wav,50.0,100.0,1,50.0,,
fold3_room7_mix001.wav,50.0,100.0,3,92.9,,
fold3_room7_mix001.wav,50.0,100.0,4,64.9,,
fold3_room7_mix001.wav,100.0,150.0,1,100.0,,
fold3_room7_mix001.wav,100.0,150.0,6,137.4,,
fold3_room7_mix001.wav,100.0,150.0,7,142.4,,
fold3_room7_mix002.wav,0.0,50.0,1,3.4,,
fold3_room7_mix002.wav,0.0,50.0,4,21.9,,
fold3_room7_mix002.wav,50.0,100.0,1,50.0,,
fold3_room7_mix002.wav,100.0,150.0,1,100.0,,
fold3_room7_mix002.wav,100.0,150.0,4,102.4,,
fold3_room7_mix002.wav,150.0,200.0,1,150.0,,
fold3_room7_mix002.wav,150.0,200.0,3,189.9,,
fold3_room7_mix002.wav,150.0,200.0,4,150.4,,
fold3_room7_mix002.wav,200.0,250.0,1,200.0,,
fold3_room7_mix002.wav,250.0,300.0,1,250.0,250.0,0.0
fold3_room7_mix003.wav,0.0,50.0,1,2.9,,
fold3_room7_mix003.wav,0.0,50.0,8,13.4,,
fold3_room7_mix003.wav,50.0,100.0,1,50.0,,
fold3_room7_mix003.wav,50.0,100.0,6,57.4,,
fold3_room7_mix003.wav,50.0,100.0,8,50.0,,
fold3_room7_mix003.wav,100.0,150.0,1,100.0,,
fold3_room7_mix003.wav,100.0,150.0,4,102.9,,
fold3_room7_mix003.wav,100.0,150.0,8,100.0,,
fold3_room7_mix003.wav,150.0,200.0,1,150.0,,
fold3_room7_mix003.wav,150.0,200.0,8,150.0,,
fold3_room7_mix004.wav,0.0,50.0,0,7.9,,
fold3_room7_mix004.wav,0.0,50.0,4,25.9,,
fold3_room7_mix004.wav,50.0,100.0,0,50.9,,
fold3_room7_mix004.wav,50.0,100.0,4,50.0,,
fold3_room7_mix004.wav,100.0,150.0,0,100.0,,
fold3_room7_mix004.wav,100.0,150.0,4,143.9,,
fold3_room7_mix004.wav,150.0,200.0,0,150.4,,
fold3_room7_mix004.wav,150.0,200.0,2,197.9,,
fold3_room7_mix004.wav,150.0,200.0,4,181.9,,
fold3_room7_mix004.wav,200.0,250.0,0,200.0,200.0,0.0
fold3_room7_mix004.wav,200.0,250.0,4,233.4,210.0,-23.4
fold3_room7_mix004.wav,250.0,300.0,0,250.0,250.0,0.0
fold3_room7_mix004.wav,250.0,300.0,3,284.4,264.0,-20.4
fold3_room7_mix004.wav,250.0,300.0,4,258.9,264.0,5.1
fold3_room7_mix005.wav,0.0,50.0,0,4.9,,
fold3_room7_mix005.wav,50.0,100.0,0,50.0,,
fold3_room7_mix005.wav,50.0,100.0,4,97.4,,
fold3_room7_mix005.wav,100.0,150.0,0,100.0,,
fold3_room7_mix005.wav,100.0,150.0,4,119.4,,
fold3_room7_mix005.wav,150.0,200.0,0,150.0,,
fold3_room7_mix005.wav,150.0,200.0,4,174.4,,
fold3_room7_mix005.wav,200.0,250.0,6,245.9,,
fold3_room7_mix005.wav,200.0,250.0,0,200.0,,
fold3_room7_mix005.wav,200.0,250.0,3,212.4,,
fold3_room7_mix005.wav,200.0,250.0,4,200.0,,
fold3_room7_mix006.wav,0.0,50.0,0,3.9,,
fold3_room7_mix006.wav,50.0,100.0,0,50.0,,
fold3_room7_mix006.wav,50.0,100.0,4,70.9,,
fold3_room7_mix006.wav,50.0,100.0,8,64.4,,
fold3_room7_mix006.wav,100.0,150.0,0,100.9,,
fold3_room7_mix006.wav,100.0,150.0,2,110.9,,
fold3_room7_mix006.wav,100.0,150.0,4,106.4,,
fold3_room7_mix006.wav,100.0,150.0,8,100.0,,
fold3_room7_mix006.wav,150.0,200.0,0,150.0,,
fold3_room7_mix006.wav,150.0,200.0,4,157.9,,
fold3_room7_mix006.wav,150.0,200.0,8,150.0,,
fold3_room7_mix006.wav,200.0,250.0,0,200.0,,
fold3_room7_mix006.wav,200.0,250.0,4,207.9,,
fold3_room7_mix006.wav,200.0,250.0,8,200.0,,
fold3_room7_mix006.wav,250.0,300.0,0,250.0,,
fold3_room7_mix006.wav,250.0,300.0,4,276.4,,
fold3_room7_mix006.wav,250.0,300.0,8,250.0,,
fold3_room9_mix001.wav,0.0,50.0,0,4.4,,
fold3_room9_mix001.wav,50.0,100.0,0,50.0,,
fold3_room9_mix001.wav,100.0,150.0,0,100.0,,
fold3_room9_mix001.wav,100.0,150.0,3,142.4,,
fold3_room9_mix001.wav,100.0,150.0,6,137.9,,
fold3_room9_mix002.wav,0.0,50.0,0,3.9,,
fold3_room9_mix002.wav,50.0,100.0,0,50.0,,
fold3_room9_mix002.wav,50.0,100.0,3,87.9,,
fold3_room9_mix002.wav,100.0,150.0,0,100.0,,
fold3_room9_mix003.wav,0.0,50.0,0,4.4,,
fold3_room9_mix003.wav,0.0,50.0,6,24.9,,
fold3_room9_mix003.wav,50.0,100.0,0,52.9,,
fold3_room9_mix003.wav,100.0,150.0,0,100.0,,
fold3_room9_mix004.wav,0.0,50.0,0,4.4,,
fold3_room9_mix004.wav,50.0,100.0,0,50.0,50.0,0.0
fold3_room9_mix004.wav,50.0,100.0,2,68.9,94.0,25.1
fold3_room9_mix005.wav,0.0,50.0,0,2.4,,
fold3_room9_mix005.wav,0.0,50.0,1,1.9,,
fold3_room9_mix005.wav,0.0,50.0,6,33.9,,
fold3_room9_mix005.wav,50.0,100.0,0,53.4,,
fold3_room9_mix005.wav,50.0,100.0,1,50.0,,
fold3_room9_mix005.wav,50.0,100.0,6,56.4,,
fold3_room9_mix005.wav,100.0,150.0,0,100.0,,
fold3_room9_mix005.wav,100.0,150.0,1,106.9,,
fold3_room9_mix005.wav,150.0,200.0,0,150.0,,
fold3_room9_mix005.wav,150.0,200.0,1,168.9,,
fold3_room9_mix005.wav,150.0,200.0,3,154.9,,
