file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,120.0,7,18.4,13.92
fold3_room4_mix001.wav,0.0,120.0,3,41.4,
fold3_room4_mix001.wav,0.0,120.0,10,27.4,14.72
fold3_room4_mix001.wav,0.0,120.0,1,48.4,10.44
fold3_room4_mix004.wav,0.0,120.0,1,108.0,10.65
fold3_room4_mix004.wav,0.0,120.0,3,91.9,
fold3_room4_mix004.wav,0.0,120.0,7,63.0,12.33
fold3_room4_mix004.wav,0.0,120.0,10,49.4,45.33
fold3_room4_mix006.wav,0.0,120.0,1,5.4,0.0
fold3_room4_mix006.wav,0.0,120.0,4,79.4,3.7
fold3_room4_mix006.wav,0.0,120.0,5,107.4,11.7
fold3_room4_mix007.wav,0.0,120.0,1,5.9,1.65
fold3_room4_mix007.wav,0.0,120.0,4,63.9,14.2
fold3_room4_mix007.wav,0.0,120.0,10,99.9,
fold3_room4_mix008.wav,0.0,120.0,1,45.9,12.72
fold3_room4_mix008.wav,0.0,120.0,3,30.4,
fold3_room4_mix008.wav,0.0,120.0,7,17.4,42.48
fold3_room4_mix008.wav,0.0,120.0,6,11.4,38.72
fold3_room6_mix001.wav,0.0,120.0,0,0.4,0.0
fold3_room6_mix001.wav,0.0,120.0,1,4.9,
fold3_room6_mix001.wav,0.0,120.0,9,61.9,1.7
fold3_room6_mix001.wav,0.0,120.0,2,53.4,
fold3_room6_mix002.wav,0.0,120.0,0,0.4,1.94
fold3_room6_mix002.wav,0.0,120.0,1,0.9,
fold3_room6_mix002.wav,0.0,120.0,9,76.9,15.39
fold3_room6_mix002.wav,120.0,240.0,0,120.0,121.27
fold3_room6_mix002.wav,120.0,240.0,2,191.9,
fold3_room6_mix002.wav,120.0,240.0,1,124.4,
fold3_room6_mix002.wav,120.0,240.0,9,164.9,130.13
fold3_room6_mix003.wav,0.0,120.0,0,5.9,2.999
fold3_room6_mix003.wav,0.0,120.0,1,2.9,
fold3_room6_mix003.wav,0.0,120.0,4,37.4,12.5
fold3_room6_mix003.wav,120.0,240.0,0,132.9,120.0
fold3_room6_mix003.wav,120.0,240.0,1,120.0,
fold3_room6_mix003.wav,120.0,240.0,3,225.9,130.0
fold3_room6_mix003.wav,120.0,240.0,6,237.9,
fold3_room6_mix004.wav,0.0,120.0,0,4.9,1.97
fold3_room6_mix004.wav,0.0,120.0,1,6.9,10.86
fold3_room6_mix004.wav,120.0,240.0,0,123.4,120.0
fold3_room6_mix004.wav,120.0,240.0,1,120.0,147.0
fold3_room6_mix005.wav,0.0,120.0,0,18.9,13.22
fold3_room6_mix005.wav,0.0,120.0,1,6.4,
fold3_room6_mix005.wav,0.0,120.0,9,89.9,100.8
fold3_room6_mix005.wav,120.0,240.0,0,153.4,152.5
