file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room21_mix001.wav,0.0,30.0,1,1.1,1.04,-0.06
fold3_room21_mix001.wav,0.0,30.0,4,3.7,3.76,0.06
fold3_room21_mix001.wav,30.0,60.0,1,30.0,30.0,0.0
fold3_room21_mix001.wav,30.0,60.0,4,36.3,36.24,-0.06
fold3_room21_mix002.wav,0.0,30.0,1,0.8,0.0,-0.8
fold3_room21_mix002.wav,30.0,60.0,1,30.0,30.68,0.68
fold3_room21_mix002.wav,30.0,60.0,4,35.8,56.56,20.76
fold3_room21_mix002.wav,60.0,90.0,1,64.1,64.16,0.06
fold3_room21_mix002.wav,90.0,120.0,1,90.0,90.0,0.0
fold3_room21_mix003.wav,0.0,30.0,1,0.8,0.96,0.16
fold3_room21_mix003.wav,0.0,30.0,8,0.0,0.0,0.0
fold3_room21_mix003.wav,30.0,60.0,1,30.1,32.44,2.34
fold3_room21_mix003.wav,30.0,60.0,4,30.1,30.2,0.1
fold3_room21_mix003.wav,30.0,60.0,8,30.0,30.0,0.0
fold3_room21_mix003.wav,60.0,90.0,1,60.0,60.0,0.0
fold3_room21_mix003.wav,60.0,90.0,4,75.4,75.52,0.12
fold3_room21_mix003.wav,60.0,90.0,8,60.0,60.0,0.0
fold3_room21_mix004.wav,0.0,30.0,1,0.7,0.68,-0.02
fold3_room21_mix004.wav,0.0,30.0,4,7.5,7.6,0.1
fold3_room21_mix004.wav,0.0,30.0,5,0.0,,
fold3_room21_mix004.wav,0.0,30.0,11,0.0,,
fold3_room21_mix005.wav,0.0,30.0,1,1.1,1.08,-0.02
fold3_room21_mix005.wav,30.0,60.0,1,30.3,30.28,-0.02
fold3_room21_mix006.wav,0.0,30.0,1,0.0,0.0,0.0
fold3_room21_mix007.wav,0.0,30.0,1,9.7,10.0,0.3
fold3_room21_mix007.wav,0.0,30.0,8,0.0,0.0,0.0
fold3_room21_mix007.wav,30.0,60.0,1,30.0,30.0,0.0
fold3_room21_mix007.wav,30.0,60.0,8,37.4,36.84,-0.56
fold3_room21_mix008.wav,0.0,30.0,1,0.2,0.2,0.0
fold3_room21_mix008.wav,30.0,60.0,1,31.0,31.16,0.16
fold3_room21_mix008.wav,60.0,90.0,1,60.0,60.0,0.0
fold3_room21_mix008.wav,90.0,120.0,1,90.0,90.0,0.0
fold3_room21_mix008.wav,90.0,120.0,4,107.3,,
fold3_room21_mix008.wav,120.0,150.0,1,121.6,121.68,0.08
