file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room21_mix001.wav,0.0,5.0,1,1.1,1.04,-0.06
fold3_room21_mix001.wav,0.0,5.0,4,3.7,3.72,0.02
fold3_room21_mix001.wav,5.0,10.0,1,5.6,5.6,0.0
fold3_room21_mix001.wav,10.0,15.0,1,10.0,10.0,0.0
fold3_room21_mix001.wav,15.0,20.0,1,15.0,15.0,0.0
fold3_room21_mix001.wav,15.0,20.0,4,16.3,19.12,2.82
fold3_room21_mix001.wav,20.0,25.0,1,20.0,20.24,0.24
fold3_room21_mix001.wav,20.0,25.0,4,20.3,22.76,2.46
fold3_room21_mix001.wav,25.0,30.0,1,25.4,25.4,0.0
fold3_room21_mix001.wav,30.0,35.0,1,30.0,30.0,0.0
fold3_room21_mix001.wav,35.0,40.0,1,35.0,35.0,0.0
fold3_room21_mix001.wav,35.0,40.0,4,36.3,36.32,0.02
fold3_room21_mix001.wav,40.0,45.0,1,40.0,40.0,0.0
fold3_room21_mix001.wav,45.0,50.0,1,45.7,45.64,-0.06
fold3_room21_mix001.wav,50.0,55.0,1,50.0,50.0,0.0
fold3_room21_mix001.wav,55.0,60.0,1,55.0,55.84,0.84
fold3_room21_mix001.wav,60.0,65.0,1,60.0,60.56,0.56
fold3_room21_mix001.wav,65.0,70.0,1,65.0,65.0,0.0
fold3_room21_mix001.wav,70.0,75.0,1,70.4,70.4,0.0
fold3_room21_mix001.wav,75.0,80.0,1,75.0,75.0,0.0
fold3_room21_mix001.wav,80.0,85.0,1,80.0,80.0,0.0
fold3_room21_mix002.wav,0.0,5.0,1,0.8,0.96,0.16
fold3_room21_mix002.wav,5.0,10.0,1,5.1,5.16,0.06
fold3_room21_mix002.wav,10.0,15.0,1,10.0,10.0,0.0
fold3_room21_mix002.wav,15.0,20.0,1,15.0,15.0,0.0
fold3_room21_mix002.wav,20.0,25.0,1,20.0,20.0,0.0
fold3_room21_mix002.wav,25.0,30.0,1,25.4,25.48,0.08
fold3_room21_mix002.wav,30.0,35.0,1,30.0,30.68,0.68
fold3_room21_mix002.wav,35.0,40.0,1,35.1,35.44,0.34
fold3_room21_mix002.wav,35.0,40.0,4,35.8,35.88,0.08
fold3_room21_mix002.wav,40.0,45.0,1,40.0,40.0,0.0
fold3_room21_mix002.wav,45.0,50.0,1,46.3,46.24,-0.06
fold3_room21_mix002.wav,50.0,55.0,1,50.0,50.0,0.0
fold3_room21_mix002.wav,55.0,60.0,1,55.1,55.0,-0.1
fold3_room21_mix002.wav,55.0,60.0,4,56.4,56.48,0.08
fold3_room21_mix002.wav,60.0,65.0,1,64.1,64.12,0.02
fold3_room21_mix002.wav,65.0,70.0,1,65.0,65.0,0.0
fold3_room21_mix002.wav,70.0,75.0,1,70.0,70.0,0.0
fold3_room21_mix002.wav,80.0,85.0,1,82.9,82.88,-0.02
fold3_room21_mix002.wav,85.0,90.0,1,85.0,85.56,0.56
fold3_room21_mix002.wav,90.0,95.0,1,90.0,90.0,0.0
fold3_room21_mix002.wav,95.0,100.0,1,96.7,96.68,-0.02
fold3_room21_mix002.wav,100.0,105.0,1,100.6,100.72,0.12
fold3_room21_mix002.wav,105.0,110.0,1,105.0,105.0,0.0
fold3_room21_mix002.wav,110.0,115.0,1,112.1,112.04,-0.06
fold3_room21_mix002.wav,115.0,120.0,1,118.6,118.64,0.04
fold3_room21_mix002.wav,120.0,125.0,1,121.6,121.6,0.0
fold3_room21_mix002.wav,125.0,130.0,1,125.2,125.2,0.0
fold3_room21_mix002.wav,130.0,135.0,1,130.1,130.0,-0.1
fold3_room21_mix002.wav,130.0,135.0,4,132.4,132.4,0.0
fold3_room21_mix002.wav,135.0,140.0,1,135.0,135.0,0.0
