file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,0.0,30.0,6,15.9,,
fold3_room4_mix001.wav,0.0,30.0,7,18.4,,
fold3_room4_mix001.wav,0.0,30.0,10,27.4,27.52,0.12
fold3_room4_mix001.wav,30.0,60.0,1,48.4,48.68,0.28
fold3_room4_mix001.wav,30.0,60.0,3,41.4,,
fold3_room4_mix001.wav,30.0,60.0,6,41.4,,
fold3_room4_mix001.wav,30.0,60.0,10,30.0,,
fold3_room4_mix001.wav,60.0,90.0,1,60.0,70.12,10.12
fold3_room4_mix001.wav,90.0,120.0,1,90.0,92.68,2.68
fold3_room4_mix001.wav,90.0,120.0,7,119.4,,
fold3_room4_mix001.wav,90.0,120.0,10,107.4,,
fold3_room4_mix004.wav,30.0,60.0,10,49.4,,
fold3_room4_mix004.wav,60.0,90.0,7,63.0,,
fold3_room4_mix004.wav,90.0,120.0,1,108.0,108.08,0.08
fold3_room4_mix004.wav,90.0,120.0,3,91.9,,
fold3_room4_mix004.wav,120.0,150.0,1,120.4,120.44,0.04
fold3_room4_mix004.wav,120.0,150.0,4,132.2,,
fold3_room4_mix005.wav,0.0,30.0,6,12.9,,
fold3_room4_mix005.wav,0.0,30.0,7,19.9,,
fold3_room4_mix005.wav,30.0,60.0,5,31.4,,
fold3_room4_mix005.wav,60.0,90.0,6,60.4,,
fold3_room4_mix005.wav,60.0,90.0,7,85.9,,
fold3_room4_mix006.wav,0.0,30.0,1,5.4,0.0,-5.4
fold3_room4_mix006.wav,30.0,60.0,1,30.0,30.0,0.0
fold3_room4_mix006.wav,60.0,90.0,1,60.0,60.0,0.0
fold3_room4_mix006.wav,60.0,90.0,4,79.4,,
fold3_room4_mix006.wav,90.0,120.0,1,90.0,90.0,0.0
fold3_room4_mix006.wav,90.0,120.0,4,92.4,92.44,0.04
fold3_room4_mix006.wav,90.0,120.0,5,107.4,,
fold3_room4_mix006.wav,120.0,150.0,1,127.9,127.36,-0.54
fold3_room4_mix006.wav,120.0,150.0,5,120.0,,
fold3_room4_mix006.wav,150.0,180.0,1,150.4,150.0,-0.4
fold3_room4_mix007.wav,0.0,30.0,1,5.9,6.28,0.38
fold3_room4_mix007.wav,30.0,60.0,1,30.0,30.2,0.2
fold3_room4_mix007.wav,60.0,90.0,1,60.0,60.0,0.0
fold3_room4_mix007.wav,60.0,90.0,4,63.9,,
fold3_room4_mix007.wav,90.0,120.0,1,90.0,90.4,0.4
fold3_room4_mix007.wav,90.0,120.0,10,99.9,100.0,0.1
fold3_room4_mix007.wav,120.0,150.0,1,120.0,120.0,0.0
fold3_room4_mix007.wav,120.0,150.0,4,133.9,134.32,0.42
fold3_room4_mix007.wav,150.0,180.0,1,150.0,150.0,0.0
fold3_room4_mix007.wav,180.0,210.0,1,180.0,180.0,0.0
fold3_room4_mix007.wav,180.0,210.0,4,180.9,180.76,-0.14
fold3_room4_mix008.wav,0.0,30.0,6,11.4,,
fold3_room4_mix008.wav,0.0,30.0,7,17.4,,
fold3_room4_mix008.wav,0.0,30.0,10,22.9,24.6,1.7
fold3_room4_mix008.wav,30.0,60.0,1,45.9,46.24,0.34
fold3_room4_mix008.wav,30.0,60.0,3,30.4,,
fold3_room4_mix008.wav,30.0,60.0,6,31.4,,
fold3_room4_mix008.wav,60.0,90.0,1,60.0,60.0,0.0
fold3_room4_mix008.wav,90.0,120.0,1,90.4,90.72,0.32
fold3_room4_mix008.wav,90.0,120.0,10,118.9,,
fold3_room4_mix008.wav,120.0,150.0,1,120.0,120.0,0.0
fold3_room4_mix008.wav,120.0,150.0,10,120.0,120.0,0.0
fold3_room6_mix001.wav,0.0,30.0,0,0.4,0.44,0.04
fold3_room6_mix001.wav,0.0,30.0,1,4.9,5.32,0.42
fold3_room6_mix001.wav,30.0,60.0,0,40.4,40.84,0.44
fold3_room6_mix001.wav,30.0,60.0,1,30.0,30.56,0.56
fold3_room6_mix001.wav,30.0,60.0,2,53.4,,
fold3_room6_mix001.wav,30.0,60.0,4,36.9,37.08,0.18
fold3_room6_mix001.wav,60.0,90.0,0,61.9,,
fold3_room6_mix001.wav,60.0,90.0,1,60.0,60.0,0.0
