file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room21_mix002.wav,0.0,120.0,1,0.8,1.73,0.93
fold3_room21_mix002.wav,0.0,120.0,4,35.8,32.45,-3.35
fold3_room21_mix008.wav,0.0,120.0,1,0.2,1.87,1.67
fold3_room21_mix008.wav,0.0,120.0,4,107.3,10.3,-97.0
fold3_room21_mix012.wav,0.0,120.0,1,0.0,12.33,12.33
fold3_room21_mix012.wav,0.0,120.0,4,25.4,24.33,-1.07
fold3_room21_mix012.wav,0.0,120.0,8,0.0,41.2,41.2
fold3_room21_mix017.wav,0.0,120.0,1,0.3,0.0,-0.3
fold3_room21_mix017.wav,0.0,120.0,3,83.3,12.0,-71.3
fold3_room21_mix017.wav,0.0,120.0,8,0.0,56.0,56.0
fold3_room21_mix018.wav,0.0,120.0,5,0.0,11.7,11.7
fold3_room21_mix018.wav,0.0,120.0,4,56.1,11.45,-44.65
fold3_room21_mix018.wav,0.0,120.0,12,0.8,29.7,28.9
fold3_room21_mix018.wav,0.0,120.0,7,3.6,13.7,10.1
fold3_room21_mix020.wav,0.0,120.0,1,16.1,14.34,-1.76
fold3_room21_mix020.wav,0.0,120.0,5,1.1,15.52,14.42
fold3_room21_mix020.wav,0.0,120.0,7,17.7,16.57,-1.13
fold3_room21_mix020.wav,0.0,120.0,12,15.2,17.52,2.32
fold3_room21_mix021.wav,0.0,120.0,1,0.3,12.25,11.95
fold3_room21_mix021.wav,0.0,120.0,5,40.6,31.5,-9.1
fold3_room21_mix021.wav,0.0,120.0,7,61.6,50.75,-10.85
fold3_room21_mix021.wav,0.0,120.0,8,0.0,70.5,70.5
fold3_room21_mix022.wav,0.0,120.0,1,0.2,11.0,10.8
fold3_room21_mix022.wav,0.0,120.0,2,69.2,21.0,-48.2
fold3_room21_mix022.wav,0.0,120.0,3,86.7,30.0,-56.7
fold3_room21_mix022.wav,0.0,120.0,4,19.9,58.0,38.1
fold3_room21_mix025.wav,0.0,120.0,1,0.5,10.0,9.5
fold3_room21_mix025.wav,0.0,120.0,4,52.1,14.0,-38.1
fold3_room21_mix025.wav,0.0,120.0,5,0.0,15.0,15.0
fold3_room21_mix025.wav,0.0,120.0,8,0.0,34.0,34.0
fold3_room21_mix025.wav,120.0,240.0,1,120.3,131.67,11.37
fold3_room21_mix025.wav,120.0,240.0,4,151.7,147.4,-4.3
fold3_room21_mix025.wav,120.0,240.0,8,120.0,178.5,58.5
fold3_room21_mix025.wav,120.0,240.0,5,120.0,154.4,34.4
fold3_room21_mix026.wav,0.0,120.0,1,0.6,12.34,11.74
fold3_room21_mix026.wav,0.0,120.0,4,73.4,12.34,-61.06
fold3_room21_mix026.wav,0.0,120.0,5,45.3,12.34,-32.96
fold3_room21_mix026.wav,0.0,120.0,8,0.0,12.34,12.34
fold3_room21_mix026.wav,120.0,240.0,1,121.3,132.85,11.55
fold3_room21_mix026.wav,120.0,240.0,4,134.5,134.7,0.2
fold3_room21_mix026.wav,120.0,240.0,5,120.0,150.3,30.3
fold3_room21_mix026.wav,120.0,240.0,8,120.0,180.2,60.2
fold3_room21_mix029.wav,0.0,120.0,1,0.0,11.55,11.55
fold3_room21_mix029.wav,0.0,120.0,4,12.6,33.8,21.2
fold3_room21_mix029.wav,0.0,120.0,5,0.0,48.1,48.1
fold3_room21_mix029.wav,0.0,120.0,8,0.0,52.8,52.8
fold3_room22_mix005.wav,0.0,120.0,10,2.4,43.61,41.21
fold3_room22_mix005.wav,0.0,120.0,8,0.0,35.31,35.31
fold3_room22_mix005.wav,0.0,120.0,6,75.2,16.31,-58.89
fold3_room22_mix005.wav,0.0,120.0,0,2.9,1.41,-1.49
fold3_room22_mix007.wav,0.0,120.0,0,14.9,10.0,-4.9
fold3_room22_mix007.wav,0.0,120.0,8,0.0,17.0,17.0
fold3_room22_mix007.wav,0.0,120.0,12,9.4,24.0,14.6
fold3_room22_mix007.wav,0.0,120.0,1,10.8,12.0,1.2
fold3_room22_mix010.wav,0.0,120.0,0,4.2,1.938,-2.26
fold3_room22_mix010.wav,0.0,120.0,4,33.1,29.398,-3.7
fold3_room22_mix010.wav,0.0,120.0,1,5.9,12.878,6.98
fold3_room22_mix010.wav,0.0,120.0,6,3.0,39.288,36.29
fold3_room22_mix011.wav,0.0,120.0,0,12.2,1.35,-10.85
fold3_room22_mix011.wav,0.0,120.0,1,7.1,1.35,-5.75
fold3_room22_mix011.wav,0.0,120.0,4,43.1,10.3,-32.8
fold3_room22_mix011.wav,0.0,120.0,6,4.5,15.6,11.1
