file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,0.0,60.0,6,15.9,41.0,25.1
fold3_room4_mix001.wav,0.0,60.0,10,27.4,43.0,15.6
fold3_room4_mix001.wav,0.0,60.0,1,48.4,39.0,-9.4
fold3_room4_mix001.wav,0.0,60.0,7,18.4,42.0,23.6
fold3_room4_mix001.wav,60.0,120.0,1,60.0,,
fold3_room4_mix001.wav,60.0,120.0,7,119.4,62.84,-56.56
fold3_room4_mix001.wav,60.0,120.0,10,107.4,63.64,-43.76
fold3_room4_mix004.wav,0.0,60.0,10,49.4,,
fold3_room4_mix004.wav,60.0,120.0,1,108.0,107.367,-0.63
fold3_room4_mix004.wav,60.0,120.0,3,91.9,108.717,16.82
fold3_room4_mix004.wav,60.0,120.0,7,63.0,111.777,48.78
fold3_room4_mix005.wav,0.0,60.0,5,31.4,17.42,-13.98
fold3_room4_mix005.wav,0.0,60.0,6,12.9,34.2,21.3
fold3_room4_mix005.wav,0.0,60.0,7,19.9,45.6,25.7
fold3_room4_mix006.wav,0.0,60.0,1,5.4,2.8,-2.6
fold3_room4_mix006.wav,60.0,120.0,1,60.0,61.48,1.48
fold3_room4_mix006.wav,60.0,120.0,4,79.4,87.74,8.34
fold3_room4_mix006.wav,60.0,120.0,5,107.4,107.74,0.34
fold3_room4_mix006.wav,120.0,180.0,1,127.9,121.87,-6.03
fold3_room4_mix006.wav,120.0,180.0,5,120.0,142.6,22.6
fold3_room4_mix007.wav,0.0,60.0,1,5.9,1.2,-4.7
fold3_room4_mix007.wav,60.0,120.0,1,60.0,61.82,1.82
fold3_room4_mix007.wav,60.0,120.0,4,63.9,73.57,9.67
fold3_room4_mix007.wav,60.0,120.0,10,99.9,85.6,-14.3
fold3_room4_mix007.wav,120.0,180.0,1,120.0,120.25,0.25
fold3_room4_mix007.wav,120.0,180.0,4,133.9,122.5,-11.4
fold3_room4_mix008.wav,0.0,60.0,3,30.4,36.75,6.35
fold3_room4_mix008.wav,0.0,60.0,7,17.4,49.25,31.85
fold3_room4_mix008.wav,0.0,60.0,10,22.9,51.75,28.85
fold3_room4_mix008.wav,0.0,60.0,1,45.9,32.75,-13.15
fold3_room4_mix008.wav,60.0,120.0,1,60.0,73.3,13.3
fold3_room4_mix008.wav,60.0,120.0,10,118.9,,
fold3_room6_mix001.wav,0.0,60.0,0,0.4,1.23,0.83
fold3_room6_mix001.wav,0.0,60.0,1,4.9,1.23,-3.67
fold3_room6_mix001.wav,0.0,60.0,2,53.4,1.23,-52.17
fold3_room6_mix001.wav,0.0,60.0,4,36.9,1.23,-35.67
fold3_room6_mix001.wav,60.0,120.0,0,61.9,92.333,30.43
fold3_room6_mix001.wav,60.0,120.0,1,60.0,92.333,32.33
fold3_room6_mix001.wav,60.0,120.0,4,95.4,101.667,6.27
fold3_room6_mix001.wav,60.0,120.0,9,61.9,117.333,55.43
fold3_room6_mix001.wav,120.0,180.0,0,126.4,120.0,-6.4
fold3_room6_mix001.wav,120.0,180.0,1,128.9,121.0,-7.9
