file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,30.0,30,0,"Female speech, woman speaking",0.0,0.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,0.0,30.0,30,2,Clapping,1.9,1.9,1,"{""start"": 1.9}"
fold3_room21_mix002.wav,0.0,30.0,30,6,"Walk, footsteps",12.9,12.9,1,"{""start"": 12.9}"
fold3_room21_mix002.wav,0.0,30.0,30,7,"Door, open or close",13.9,13.9,1,"{""start"": 13.9}"
fold3_room21_mix002.wav,0.0,30.0,30,8,Music,15.7,15.7,1,"{""start"": 15.7}"
fold3_room21_mix002.wav,0.0,30.0,30,11,Bell,12.8,12.8,1,"{""start"": 12.8}"
fold3_room21_mix002.wav,0.0,30.0,30,12,Knock,12.0,12.0,1,"{""start"": 12.0}"
fold3_room21_mix002.wav,30.0,60.0,30,0,"Female speech, woman speaking",0.0,30.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,30.0,60.0,30,2,Clapping,17.6,47.6,1,"{""start"": 17.6}"
fold3_room21_mix002.wav,30.0,60.0,30,6,"Walk, footsteps",15.7,45.7,1,"{""start"": 15.7}"
fold3_room21_mix002.wav,30.0,60.0,30,7,"Door, open or close",18.9,48.9,1,"{""start"": 18.9}"
fold3_room21_mix002.wav,30.0,60.0,30,8,Music,19.2,49.2,1,"{""start"": 19.2}"
fold3_room21_mix002.wav,30.0,60.0,30,11,Bell,17.8,47.8,1,"{""start"": 17.8}"
fold3_room21_mix002.wav,30.0,60.0,30,12,Knock,14.4,44.4,1,"{""start"": 14.4}"
fold3_room21_mix002.wav,60.0,90.0,30,0,"Female speech, woman speaking",0.0,60.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix002.wav,60.0,90.0,30,2,Clapping,13.5,73.5,1,"```json
{""start"": 13.5}
```"
fold3_room21_mix002.wav,60.0,90.0,30,6,"Walk, footsteps",22.5,82.5,1,"{""start"": 22.5}"
fold3_room21_mix002.wav,60.0,90.0,30,7,"Door, open or close",17.5,77.5,1,"```json
{""start"": 17.5}
```"
fold3_room21_mix002.wav,60.0,90.0,30,8,Music,18.9,78.9,1,"{""start"": 18.9}"
fold3_room21_mix002.wav,60.0,90.0,30,11,Bell,28.2,88.2,1,"{""start"": 28.2}"
fold3_room21_mix002.wav,60.0,90.0,30,12,Knock,11.6,71.6,1,"```json
{""start"": 11.6}
```"
fold3_room21_mix002.wav,90.0,120.0,30,0,"Female speech, woman speaking",0.0,90.0,1,"```json
{""start"": 0}
```"
fold3_room21_mix002.wav,90.0,120.0,30,2,Clapping,15.2,105.2,1,"```json
{""start"": 15.2}
```"
fold3_room21_mix002.wav,90.0,120.0,30,6,"Walk, footsteps",18.8,108.8,1,"{""start"": 18.8}"
fold3_room21_mix002.wav,90.0,120.0,30,7,"Door, open or close",14.9,104.9,1,"```json
{""start"": 14.9}
```"
fold3_room21_mix002.wav,90.0,120.0,30,8,Music,10.8,100.8,1,"```json
{""start"": 10.8}
```"
fold3_room21_mix002.wav,90.0,120.0,30,11,Bell,11.8,101.8,1,"{""start"": 11.8}"
fold3_room21_mix002.wav,90.0,120.0,30,12,Knock,12.0,102.0,1,"{""start"": 12.0}"
