file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,0.0,30.0,30,0,"Female speech, woman speaking",0.0,0.0,1,"{""start"": 0.0}"
fold3_room21_mix001.wav,0.0,30.0,30,2,Clapping,1.7,1.7,1,"{""start"": 1.7}"
fold3_room21_mix001.wav,0.0,30.0,30,6,"Walk, footsteps",17.8,17.8,1,"{""start"": 17.8}"
fold3_room21_mix001.wav,0.0,30.0,30,7,"Door, open or close",16.9,16.9,1,"{""start"": 16.9}"
fold3_room21_mix001.wav,0.0,30.0,30,8,Music,10.6,10.6,1,"{""start"": 10.6}"
fold3_room21_mix001.wav,0.0,30.0,30,11,Bell,15.3,15.3,1,"{""start"": 15.3}"
fold3_room21_mix001.wav,0.0,30.0,30,12,Knock,1.5,1.5,1,"{""start"": 1.5}"
fold3_room21_mix001.wav,30.0,60.0,30,0,"Female speech, woman speaking",0.0,30.0,1,"{""start"": 0.0}"
fold3_room21_mix001.wav,30.0,60.0,30,2,Clapping,2.5,32.5,1,"{""start"": 2.5}"
fold3_room21_mix001.wav,30.0,60.0,30,6,"Walk, footsteps",15.9,45.9,1,"{""start"": 15.9}"
fold3_room21_mix001.wav,30.0,60.0,30,7,"Door, open or close",19.3,49.3,1,"{""start"": 19.3}"
fold3_room21_mix001.wav,30.0,60.0,30,8,Music,17.7,47.7,1,"{""start"": 17.7}"
fold3_room21_mix001.wav,30.0,60.0,30,11,Bell,16.9,46.9,1,"{""start"": 16.9}"
fold3_room21_mix001.wav,30.0,60.0,30,12,Knock,1.7,31.7,1,"{""start"": 1.7}"
