file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,0.0,10.0,10,0,"Female speech, woman speaking",0.0,0.0,1,"{""start"": 0.0}"
fold3_room21_mix001.wav,0.0,10.0,10,2,Clapping,1.9,1.9,1,"{""start"": 1.9}"
fold3_room21_mix001.wav,0.0,10.0,10,6,"Walk, footsteps",6.0,6.0,1,"{""start"": 6.0}"
fold3_room21_mix001.wav,0.0,10.0,10,7,"Door, open or close",5.9,5.9,1,"{""start"": 5.9}"
fold3_room21_mix001.wav,0.0,10.0,10,8,Music,8.0,8.0,1,"{""start"": 8.0}"
fold3_room21_mix001.wav,0.0,10.0,10,11,Bell,1.9,1.9,1,"{""start"": 1.9}"
fold3_room21_mix001.wav,0.0,10.0,10,12,Knock,1.2,1.2,1,"{""start"": 1.2}"
fold3_room21_mix001.wav,10.0,20.0,10,0,"Female speech, woman speaking",0.0,10.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix001.wav,10.0,20.0,10,2,Clapping,2.0,12.0,1,"{""start"": 2.0}"
fold3_room21_mix001.wav,10.0,20.0,10,6,"Walk, footsteps",0.4,10.4,1,"{""start"": 0.4}"
fold3_room21_mix001.wav,10.0,20.0,10,7,"Door, open or close",6.4,16.4,1,"{""start"": 6.4}"
fold3_room21_mix001.wav,10.0,20.0,10,8,Music,0.0,10.0,1,"{""start"": 0.0}"
fold3_room21_mix001.wav,10.0,20.0,10,11,Bell,1.4,11.4,1,"{""start"": 1.4}"
fold3_room21_mix001.wav,10.0,20.0,10,12,Knock,0.1,10.1,1,"```json
{""start"": 0.1}
```"
fold3_room21_mix001.wav,20.0,30.0,10,0,"Female speech, woman speaking",0.0,20.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix001.wav,20.0,30.0,10,2,Clapping,0.3,20.3,1,"```json
{""start"": 0.3}
```"
fold3_room21_mix001.wav,20.0,30.0,10,6,"Walk, footsteps",5.9,25.9,1,"```json
{""start"": 5.9}
```"
fold3_room21_mix001.wav,20.0,30.0,10,7,"Door, open or close",5.4,25.4,1,"```json
{""start"": 5.4}
```"
