file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,10.0,10,0,"Female speech, woman speaking",0.0,0.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix002.wav,0.0,10.0,10,2,Clapping,3.9,3.9,1,"{""start"": 3.9}"
fold3_room21_mix002.wav,0.0,10.0,10,6,"Walk, footsteps",5.4,5.4,1,"{""start"": 5.4}"
fold3_room21_mix002.wav,0.0,10.0,10,7,"Door, open or close",1.7,1.7,1,"```json
{""start"": 1.7}
```"
fold3_room21_mix002.wav,0.0,10.0,10,8,Music,1.8,1.8,1,"```json
{""start"": 1.8}
```"
fold3_room21_mix002.wav,0.0,10.0,10,11,Bell,1.7,1.7,1,"{""start"": 1.7}"
fold3_room21_mix002.wav,0.0,10.0,10,12,Knock,2.8,2.8,1,"```json
{""start"": 2.8}
```"
fold3_room21_mix002.wav,10.0,20.0,10,0,"Female speech, woman speaking",0.0,10.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix002.wav,10.0,20.0,10,2,Clapping,1.0,11.0,1,"```json
{""start"": 1.0}
```"
fold3_room21_mix002.wav,10.0,20.0,10,6,"Walk, footsteps",0.0,10.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix002.wav,10.0,20.0,10,7,"Door, open or close",3.2,13.2,1,"```json
{""start"": 3.2}
```"
fold3_room21_mix002.wav,10.0,20.0,10,8,Music,3.7,13.7,1,"```json
{""start"": 3.7}
```"
fold3_room21_mix002.wav,10.0,20.0,10,11,Bell,2.2,12.2,1,"{""start"": 2.2}"
fold3_room21_mix002.wav,10.0,20.0,10,12,Knock,1.0,11.0,1,"```json
{""start"": 1.0}
```"
fold3_room21_mix002.wav,20.0,30.0,10,0,"Female speech, woman speaking",0.0,20.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,20.0,30.0,10,2,Clapping,2.4,22.4,1,"```json
{""start"": 2.4}
```"
fold3_room21_mix002.wav,20.0,30.0,10,6,"Walk, footsteps",2.8,22.8,1,"{""start"": 2.8}"
fold3_room21_mix002.wav,20.0,30.0,10,7,"Door, open or close",2.8,22.8,1,"{""start"": 2.8}"
fold3_room21_mix002.wav,20.0,30.0,10,8,Music,8.1,28.1,1,"{""start"": 8.1}"
fold3_room21_mix002.wav,20.0,30.0,10,11,Bell,5.7,25.7,1,"{""start"": 5.7}"
fold3_room21_mix002.wav,20.0,30.0,10,12,Knock,0.4,20.4,1,"{""start"": 0.4}"
fold3_room21_mix002.wav,30.0,40.0,10,0,"Female speech, woman speaking",0.0,30.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,30.0,40.0,10,2,Clapping,2.0,32.0,1,"```json
{""start"": 2.0}
```"
fold3_room21_mix002.wav,30.0,40.0,10,6,"Walk, footsteps",6.0,36.0,1,"```json
{""start"": 6.0}
```"
fold3_room21_mix002.wav,30.0,40.0,10,7,"Door, open or close",8.3,38.3,1,"{""start"": 8.3}"
fold3_room21_mix002.wav,30.0,40.0,10,8,Music,0.0,30.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,30.0,40.0,10,11,Bell,5.4,35.4,1,"{""start"": 5.4}"
fold3_room21_mix002.wav,30.0,40.0,10,12,Knock,4.7,34.7,1,"{""start"": 4.7}"
fold3_room21_mix002.wav,40.0,50.0,10,0,"Female speech, woman speaking",0.0,40.0,1,"```json
{""start"": 0.0}
```"
