file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,20.0,20,0,"Female speech, woman speaking",0.0,0.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,0.0,20.0,20,2,Clapping,1.8,1.8,1,"{""start"": 1.8}"
fold3_room21_mix002.wav,0.0,20.0,20,6,"Walk, footsteps",11.9,11.9,1,"{""start"": 11.9}"
fold3_room21_mix002.wav,0.0,20.0,20,7,"Door, open or close",16.9,16.9,1,"{""start"": 16.9}"
fold3_room21_mix002.wav,0.0,20.0,20,8,Music,1.3,1.3,1,"{""start"": 1.3}"
fold3_room21_mix002.wav,0.0,20.0,20,11,Bell,1.7,1.7,1,"{""start"": 1.7}"
fold3_room21_mix002.wav,0.0,20.0,20,12,Knock,1.9,1.9,1,"{""start"": 1.9}"
fold3_room21_mix002.wav,20.0,40.0,20,0,"Female speech, woman speaking",0.0,20.0,1,"{""start"": 0.0}"
fold3_room21_mix002.wav,20.0,40.0,20,2,Clapping,1.8,21.8,1,"{""start"": 1.8}"
fold3_room21_mix002.wav,20.0,40.0,20,6,"Walk, footsteps",1.3,21.3,1,"{""start"": 1.3}"
fold3_room21_mix002.wav,20.0,40.0,20,7,"Door, open or close",17.9,37.9,1,"{""start"": 17.9}"
fold3_room21_mix002.wav,20.0,40.0,20,8,Music,11.8,31.8,1,"{""start"": 11.8}"
fold3_room21_mix002.wav,20.0,40.0,20,11,Bell,10.9,30.9,1,"{""start"": 10.9}"
fold3_room21_mix002.wav,20.0,40.0,20,12,Knock,1.3,21.3,1,"{""start"": 1.3}"
fold3_room21_mix002.wav,40.0,60.0,20,0,"Female speech, woman speaking",0.0,40.0,1,"```json
{""start"": 0.0}
```"
fold3_room21_mix002.wav,40.0,60.0,20,2,Clapping,1.9,41.9,1,"```json
{""start"": 1.9}
```"
fold3_room21_mix002.wav,40.0,60.0,20,6,"Walk, footsteps",15.2,55.2,1,"```json
{""start"": 15.2}
```"
fold3_room21_mix002.wav,40.0,60.0,20,7,"Door, open or close",15.9,55.9,1,"```json
{""start"": 15.9}
```"
fold3_room21_mix002.wav,40.0,60.0,20,8,Music,11.9,51.9,1,"```json
{""start"": 11.9}
```"
fold3_room21_mix002.wav,40.0,60.0,20,11,Bell,11.9,51.9,1,"{""start"": 11.9}"
