file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,0.0,20.0,20,0,"Female speech, woman speaking",1.4,1.4,1,"[{""start"": 1.4}]"
fold3_room21_mix001.wav,0.0,20.0,20,2,Clapping,1.6,1.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,0.0,20.0,20,6,"Walk, footsteps",1.7,1.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,0.0,20.0,20,7,"Door, open or close",11.4,11.4,1,"[{""start"": 11.4}]"
fold3_room21_mix001.wav,0.0,20.0,20,8,Music,1.8,1.8,1,"[{""start"": 1.8}]"
fold3_room21_mix001.wav,0.0,20.0,20,11,Bell,1.5,1.5,1,"[{""start"": 1.5}]"
fold3_room21_mix001.wav,0.0,20.0,20,12,Knock,1.6,1.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,20.0,40.0,20,0,"Female speech, woman speaking",1.7,21.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,20.0,40.0,20,2,Clapping,1.7,21.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,20.0,40.0,20,6,"Walk, footsteps",1.7,21.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,20.0,40.0,20,7,"Door, open or close",12.5,32.5,1,"[{""start"": 12.5}]"
fold3_room21_mix001.wav,20.0,40.0,20,8,Music,1.8,21.8,1,"[{""start"": 1.8}]"
fold3_room21_mix001.wav,20.0,40.0,20,11,Bell,1.4,21.4,1,"[{""start"": 1.4}]"
fold3_room21_mix001.wav,20.0,40.0,20,12,Knock,12.0,32.0,1,"[{""start"": 12.0}]"
fold3_room21_mix001.wav,40.0,60.0,20,0,"Female speech, woman speaking",0.0,40.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,40.0,60.0,20,2,Clapping,12.9,52.9,1,"[{""start"": 12.9}]"
fold3_room21_mix001.wav,40.0,60.0,20,6,"Walk, footsteps",10.6,50.6,1,"[{""start"": 10.6}]"
fold3_room21_mix001.wav,40.0,60.0,20,7,"Door, open or close",12.2,52.2,1,"[{""start"": 12.2}]"
fold3_room21_mix001.wav,40.0,60.0,20,8,Music,10.2,50.2,1,"[{""start"": 10.2}]"
fold3_room21_mix001.wav,40.0,60.0,20,11,Bell,1.0,41.0,1,"[{""start"": 1.0}]"
fold3_room21_mix001.wav,40.0,60.0,20,12,Knock,1.2,41.2,1,"[{""start"": 1.2}]"
fold3_room21_mix001.wav,60.0,80.0,20,0,"Female speech, woman speaking",0.0,60.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,60.0,80.0,20,2,Clapping,1.2,61.2,1,"[{""start"": 1.2}]"
fold3_room21_mix001.wav,60.0,80.0,20,6,"Walk, footsteps",1.9,61.9,1,"[{""start"": 1.9}]"
fold3_room21_mix001.wav,60.0,80.0,20,7,"Door, open or close",1.7,61.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,60.0,80.0,20,8,Music,1.2,61.2,1,"[{""start"": 1.2}]"
fold3_room21_mix001.wav,60.0,80.0,20,11,Bell,1.7,61.7,1,"[{""start"": 1.7}]"
fold3_room21_mix001.wav,60.0,80.0,20,12,Knock,10.2,70.2,1,"[{""start"": 10.2}]"
