file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix002.wav,0.0,20.0,20,0,"Female speech, woman speaking",1.7,1.7,1,"[{""start"": 1.7}]"
fold3_room21_mix002.wav,0.0,20.0,20,2,Clapping,11.7,11.7,1,"[{""start"": 11.7}]"
fold3_room21_mix002.wav,0.0,20.0,20,6,"Walk, footsteps",1.8,1.8,1,"[{""start"": 1.8}]"
fold3_room21_mix002.wav,0.0,20.0,20,7,"Door, open or close",1.5,1.5,1,"[{""start"": 1.5}]"
fold3_room21_mix002.wav,0.0,20.0,20,8,Music,1.2,1.2,1,"[{""start"": 1.2}]"
fold3_room21_mix002.wav,0.0,20.0,20,11,Bell,1.9,1.9,1,"[{""start"": 1.9}]"
fold3_room21_mix002.wav,0.0,20.0,20,12,Knock,1.7,1.7,1,"[{""start"": 1.7}]"
fold3_room21_mix002.wav,20.0,40.0,20,0,"Female speech, woman speaking",1.7,21.7,1,"[{""start"": 1.7}]"
fold3_room21_mix002.wav,20.0,40.0,20,2,Clapping,15.8,35.8,1,"[{""start"": 15.8}]"
fold3_room21_mix002.wav,20.0,40.0,20,6,"Walk, footsteps",12.9,32.9,1,"[{""start"": 12.9}]"
fold3_room21_mix002.wav,20.0,40.0,20,7,"Door, open or close",10.0,30.0,1,"[{""start"": 10.0}]"
fold3_room21_mix002.wav,20.0,40.0,20,8,Music,1.6,21.6,1,"[{""start"": 1.6}]"
fold3_room21_mix002.wav,20.0,40.0,20,11,Bell,1.4,21.4,1,"[{""start"": 1.4}]"
fold3_room21_mix002.wav,20.0,40.0,20,12,Knock,11.3,31.3,1,"[{""start"": 11.3}]"
fold3_room21_mix002.wav,40.0,60.0,20,0,"Female speech, woman speaking",2.5,42.5,1,"[{""start"": 2.5}]"
fold3_room21_mix002.wav,40.0,60.0,20,2,Clapping,1.3,41.3,1,"```json
[{""start"": 1.3}]
```"
fold3_room21_mix002.wav,40.0,60.0,20,6,"Walk, footsteps",1.333,41.333,1,"```json
[{""start"": 1.333}]
```"
fold3_room21_mix002.wav,40.0,60.0,20,7,"Door, open or close",11.38,51.38,1,"```json
[{""start"": 11.38}]
```"
fold3_room21_mix002.wav,40.0,60.0,20,8,Music,1.5,41.5,1,"[{""start"": 1.5}]"
fold3_room21_mix002.wav,40.0,60.0,20,11,Bell,1.0,41.0,1,"[{""start"": 1.0}]"
fold3_room21_mix002.wav,40.0,60.0,20,12,Knock,1.5,41.5,1,"[{""start"": 1.5}]"
fold3_room21_mix002.wav,60.0,80.0,20,0,"Female speech, woman speaking",2.7,62.7,1,"[{""start"": 2.7}]"
fold3_room21_mix002.wav,60.0,80.0,20,2,Clapping,12.7,72.7,1,"[{""start"": 12.7}]"
fold3_room21_mix002.wav,60.0,80.0,20,6,"Walk, footsteps",12.3,72.3,1,"[{""start"": 12.3}]"
fold3_room21_mix002.wav,60.0,80.0,20,7,"Door, open or close",11.2,71.2,1,"[{""start"": 11.2}]"
fold3_room21_mix002.wav,60.0,80.0,20,8,Music,1.1,61.1,1,"[{""start"": 1.1}]"
fold3_room21_mix002.wav,60.0,80.0,20,11,Bell,11.9,71.9,1,"[{""start"": 11.9}]"
fold3_room21_mix002.wav,60.0,80.0,20,12,Knock,1.6,61.6,1,"[{""start"": 1.6}]"
fold3_room21_mix002.wav,80.0,100.0,20,0,"Female speech, woman speaking",1.4,81.4,1,"[{""start"": 1.4}]"
fold3_room21_mix002.wav,80.0,100.0,20,2,Clapping,10.6,90.6,1,"[{""start"": 10.6}]"
fold3_room21_mix002.wav,80.0,100.0,20,6,"Walk, footsteps",10.8,90.8,1,"[{""start"": 10.8}]"
fold3_room21_mix002.wav,80.0,100.0,20,7,"Door, open or close",15.3,95.3,1,"[{""start"": 15.3}]"
fold3_room21_mix002.wav,80.0,100.0,20,8,Music,10.0,90.0,1,"[{""start"": 10.0}]"
fold3_room21_mix002.wav,80.0,100.0,20,11,Bell,12.7,92.7,1,"[{""start"": 12.7}]"
fold3_room21_mix002.wav,80.0,100.0,20,12,Knock,1.7,81.7,1,"[{""start"": 1.7}]"
fold3_room21_mix002.wav,100.0,120.0,20,0,"Female speech, woman speaking",1.8,101.8,1,"[{""start"": 1.8}]"
fold3_room21_mix002.wav,100.0,120.0,20,2,Clapping,15.1,115.1,1,"```json
[{""start"": 15.1}]
```"
fold3_room21_mix002.wav,100.0,120.0,20,6,"Walk, footsteps",13.64,113.64,1,"```json
[{""start"": 13.64}]
```"
fold3_room21_mix002.wav,100.0,120.0,20,7,"Door, open or close",15.37,115.37,1,"```json
[{""start"": 15.37}]
```"
fold3_room21_mix002.wav,100.0,120.0,20,8,Music,1.7,101.7,1,"[{""start"": 1.7}]"
fold3_room21_mix002.wav,100.0,120.0,20,11,Bell,10.2,110.2,1,"[{""start"": 10.2}]"
fold3_room21_mix002.wav,100.0,120.0,20,12,Knock,10.37,110.37,1,"```json
[{""start"": 10.37}]
```"
fold3_room21_mix002.wav,120.0,140.0,20,0,"Female speech, woman speaking",1.0,121.0,1,"[{""start"": 1.0}]"
fold3_room21_mix002.wav,120.0,140.0,20,2,Clapping,13.8,133.8,1,"[{""start"": 13.8}]"
fold3_room21_mix002.wav,120.0,140.0,20,6,"Walk, footsteps",1.0,121.0,1,"[{""start"": 1.0}]"
fold3_room21_mix002.wav,120.0,140.0,20,7,"Door, open or close",12.4,132.4,1,"[{""start"": 12.4}]"
