file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,0.0,5.0,5,0,"Female speech, woman speaking",0.5,0.5,1,"[{""start"": 0.5}]"
fold3_room21_mix001.wav,0.0,5.0,5,2,Clapping,0.5,0.5,1,"[{""start"": 0.5}]"
fold3_room21_mix001.wav,0.0,5.0,5,6,"Walk, footsteps",0.2,0.2,1,"[{""start"": 0.2}]"
fold3_room21_mix001.wav,0.0,5.0,5,7,"Door, open or close",1.1,1.1,1,"[{""start"": 1.1}]"
fold3_room21_mix001.wav,0.0,5.0,5,8,Music,0.8,0.8,1,"[{""start"": 0.8}]"
fold3_room21_mix001.wav,0.0,5.0,5,11,Bell,0.0,0.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,0.0,5.0,5,12,Knock,0.9,0.9,1,"[{""start"": 0.9}]"
fold3_room21_mix001.wav,5.0,10.0,5,0,"Female speech, woman speaking",0.8,5.8,1,"[{""start"": 0.8}]"
fold3_room21_mix001.wav,5.0,10.0,5,2,Clapping,4.5,9.5,1,"[{""start"": 4.5}]"
fold3_room21_mix001.wav,5.0,10.0,5,6,"Walk, footsteps",4.3,9.3,1,"[{""start"": 4.3}]"
fold3_room21_mix001.wav,5.0,10.0,5,7,"Door, open or close",4.6,9.6,1,"[{""start"": 4.6}]"
fold3_room21_mix001.wav,5.0,10.0,5,8,Music,4.8,9.8,1,"[{""start"": 4.8}]"
fold3_room21_mix001.wav,5.0,10.0,5,11,Bell,3.9,8.9,1,"[{""start"": 3.9}]"
fold3_room21_mix001.wav,5.0,10.0,5,12,Knock,3.8,8.8,1,"[{""start"": 3.8}]"
fold3_room21_mix001.wav,10.0,15.0,5,0,"Female speech, woman speaking",1.2,11.2,1,"[{""start"": 1.2}]"
fold3_room21_mix001.wav,10.0,15.0,5,2,Clapping,0.0,10.0,1,"[{""start"": 0.0}]"
fold3_room21_mix001.wav,10.0,15.0,5,6,"Walk, footsteps",0.5,10.5,1,"[{""start"": 0.5}]"
fold3_room21_mix001.wav,10.0,15.0,5,7,"Door, open or close",0.0,10.0,1,"[{""start"": 0.0}]"
