file,win_start,win_end,win_len,target_class,target_name,model_rel_start,model_abs_start,hallucinated,raw_reply
fold3_room21_mix001.wav,0.0,30.0,30,0,"Female speech, woman speaking",1.6,1.6,1,"[{""start"": 1.6}]"
fold3_room21_mix001.wav,0.0,30.0,30,2,Clapping,12.1,12.1,1,"[{""start"": 12.1}]"
fold3_room21_mix001.wav,0.0,30.0,30,6,"Walk, footsteps",13.6,13.6,1,"[{""start"": 13.6}]"
fold3_room21_mix001.wav,0.0,30.0,30,7,"Door, open or close",15.2,15.2,1,"[{""start"": 15.2}]"
fold3_room21_mix001.wav,0.0,30.0,30,8,Music,17.3,17.3,1,"[{""start"": 17.3}]"
fold3_room21_mix001.wav,0.0,30.0,30,11,Bell,12.9,12.9,1,"[{""start"": 12.9}]"
fold3_room21_mix001.wav,0.0,30.0,30,12,Knock,12.0,12.0,1,"[{""start"": 12.0}]"
fold3_room21_mix001.wav,30.0,60.0,30,0,"Female speech, woman speaking",14.3,44.3,1,"[{""start"": 14.3}]"
fold3_room21_mix001.wav,30.0,60.0,30,2,Clapping,19.0,49.0,1,"[{""start"": 19.0}]"
fold3_room21_mix001.wav,30.0,60.0,30,6,"Walk, footsteps",18.2,48.2,1,"[{""start"": 18.2}]"
fold3_room21_mix001.wav,30.0,60.0,30,7,"Door, open or close",25.7,55.7,1,"[{""start"": 25.7}]"
fold3_room21_mix001.wav,30.0,60.0,30,8,Music,20.6,50.6,1,"[{""start"": 20.6}]"
fold3_room21_mix001.wav,30.0,60.0,30,11,Bell,14.8,44.8,1,"[{""start"": 14.8}]"
fold3_room21_mix001.wav,30.0,60.0,30,12,Knock,18.8,48.8,1,"[{""start"": 18.8}]"
