file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,40.0,6,15.9,15.0
fold3_room4_mix001.wav,0.0,40.0,7,18.4,23.0
fold3_room4_mix001.wav,0.0,40.0,10,27.4,35.0
fold3_room4_mix001.wav,40.0,80.0,1,48.4,41.7
fold3_room4_mix001.wav,40.0,80.0,3,41.4,50.7
fold3_room4_mix001.wav,40.0,80.0,6,41.4,67.7
fold3_room4_mix001.wav,80.0,120.0,1,80.0,95.0
fold3_room4_mix001.wav,80.0,120.0,7,119.4,103.0
fold3_room4_mix001.wav,80.0,120.0,10,107.4,112.0
fold3_room4_mix004.wav,40.0,80.0,7,63.0,66.7
fold3_room4_mix004.wav,40.0,80.0,10,49.4,77.3
fold3_room4_mix004.wav,80.0,120.0,1,108.0,107.95
fold3_room4_mix004.wav,80.0,120.0,3,91.9,117.95
fold3_room4_mix005.wav,0.0,40.0,5,31.4,32.24
fold3_room4_mix005.wav,0.0,40.0,6,12.9,36.54
fold3_room4_mix005.wav,0.0,40.0,7,19.9,38.92
fold3_room4_mix005.wav,40.0,80.0,5,40.0,69.5
fold3_room4_mix005.wav,40.0,80.0,6,60.4,77.5
fold3_room4_mix006.wav,0.0,40.0,1,5.4,1.2
fold3_room4_mix006.wav,40.0,80.0,1,40.0,41.64
fold3_room4_mix006.wav,40.0,80.0,4,79.4,
fold3_room4_mix006.wav,80.0,120.0,1,80.0,82.74
fold3_room4_mix006.wav,80.0,120.0,4,92.4,90.1
fold3_room4_mix006.wav,80.0,120.0,5,107.4,93.6
fold3_room4_mix006.wav,120.0,160.0,1,127.9,128.0
fold3_room4_mix006.wav,120.0,160.0,5,120.0,
fold3_room4_mix007.wav,0.0,40.0,1,5.9,1.5
fold3_room4_mix007.wav,40.0,80.0,1,40.0,41.9
fold3_room4_mix007.wav,40.0,80.0,4,63.9,
fold3_room4_mix007.wav,80.0,120.0,1,80.0,80.14
fold3_room4_mix007.wav,80.0,120.0,10,99.9,
fold3_room4_mix007.wav,120.0,160.0,1,120.0,130.3
fold3_room4_mix007.wav,120.0,160.0,4,133.9,
fold3_room4_mix007.wav,160.0,200.0,1,161.4,162.0
fold3_room4_mix007.wav,160.0,200.0,4,180.9,190.0
fold3_room4_mix008.wav,0.0,40.0,3,30.4,29.45
fold3_room4_mix008.wav,0.0,40.0,6,11.4,31.75
fold3_room4_mix008.wav,0.0,40.0,7,17.4,32.25
fold3_room4_mix008.wav,0.0,40.0,10,22.9,34.25
fold3_room4_mix008.wav,40.0,80.0,1,45.9,
fold3_room4_mix008.wav,80.0,120.0,1,80.0,90.0
