file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,30.0,1,1.1,0.1
fold3_room21_mix001.wav,0.0,30.0,4,3.7,1.9
fold3_room21_mix001.wav,30.0,60.0,1,30.0,32.87
fold3_room21_mix001.wav,30.0,60.0,4,36.3,43.3
fold3_room21_mix002.wav,0.0,30.0,1,0.8,1.2
fold3_room21_mix002.wav,30.0,60.0,1,30.0,31.95
fold3_room21_mix002.wav,30.0,60.0,4,35.8,42.1
fold3_room21_mix002.wav,60.0,90.0,1,64.1,74.0
fold3_room21_mix002.wav,90.0,120.0,1,90.0,
fold3_room21_mix003.wav,0.0,30.0,1,0.8,13.0
fold3_room21_mix003.wav,0.0,30.0,8,0.0,
fold3_room21_mix003.wav,30.0,60.0,1,30.1,41.35
fold3_room21_mix003.wav,30.0,60.0,4,30.1,42.9
fold3_room21_mix003.wav,30.0,60.0,8,30.0,45.6
fold3_room21_mix003.wav,60.0,90.0,1,60.0,61.13
fold3_room21_mix003.wav,60.0,90.0,4,75.4,61.27
fold3_room21_mix003.wav,60.0,90.0,8,60.0,61.4
fold3_room21_mix004.wav,0.0,30.0,1,0.7,1.41
fold3_room21_mix004.wav,0.0,30.0,4,7.5,12.6
fold3_room21_mix004.wav,0.0,30.0,5,0.0,14.2
fold3_room21_mix004.wav,0.0,30.0,11,0.0,23.7
fold3_room21_mix005.wav,0.0,30.0,1,1.1,1.0
fold3_room21_mix005.wav,30.0,60.0,1,30.3,31.9
fold3_room21_mix006.wav,0.0,30.0,1,0.0,1.4
fold3_room21_mix007.wav,0.0,30.0,1,9.7,10.395
fold3_room21_mix007.wav,0.0,30.0,8,0.0,10.85
fold3_room21_mix007.wav,30.0,60.0,1,30.0,31.0
fold3_room21_mix007.wav,30.0,60.0,8,37.4,
fold3_room21_mix008.wav,0.0,30.0,1,0.2,
fold3_room21_mix008.wav,30.0,60.0,1,31.0,
fold3_room21_mix008.wav,60.0,90.0,1,60.0,61.6
fold3_room21_mix008.wav,90.0,120.0,1,90.0,91.85
fold3_room21_mix008.wav,90.0,120.0,4,107.3,
fold3_room21_mix008.wav,120.0,150.0,1,121.6,121.92
fold3_room21_mix008.wav,120.0,150.0,4,120.0,130.4
fold3_room21_mix009.wav,0.0,30.0,5,0.0,0.0
fold3_room21_mix009.wav,0.0,30.0,8,0.0,0.0
fold3_room21_mix009.wav,0.0,30.0,11,6.5,0.0
fold3_room21_mix009.wav,30.0,60.0,5,30.0,31.2
fold3_room21_mix009.wav,30.0,60.0,8,30.0,32.5
fold3_room21_mix009.wav,30.0,60.0,11,36.7,45.3
fold3_room21_mix009.wav,60.0,90.0,5,60.0,61.2
fold3_room21_mix009.wav,60.0,90.0,8,60.0,75.3
fold3_room21_mix009.wav,60.0,90.0,11,66.8,87.5
fold3_room21_mix010.wav,0.0,30.0,1,0.5,1.0
fold3_room21_mix010.wav,0.0,30.0,5,0.0,2.0
fold3_room21_mix010.wav,0.0,30.0,8,0.0,2.5
fold3_room21_mix010.wav,0.0,30.0,11,0.1,2.8
fold3_room21_mix010.wav,30.0,60.0,5,30.0,31.2
fold3_room21_mix010.wav,30.0,60.0,8,30.0,42.3
fold3_room21_mix010.wav,30.0,60.0,11,45.3,55.5
fold3_room21_mix010.wav,60.0,90.0,5,60.0,61.2
fold3_room21_mix010.wav,60.0,90.0,8,60.0,70.5
fold3_room21_mix010.wav,60.0,90.0,11,60.2,85.3
fold3_room21_mix011.wav,0.0,30.0,5,0.0,1.8
fold3_room21_mix011.wav,0.0,30.0,8,0.0,13.3
fold3_room21_mix011.wav,0.0,30.0,11,5.9,28.0
fold3_room21_mix012.wav,0.0,30.0,1,0.0,1.0
fold3_room21_mix012.wav,0.0,30.0,4,25.4,1.3
fold3_room21_mix012.wav,0.0,30.0,8,0.0,1.5
