file,win_start,win_end,class,gt_start,pred_start
fold3_room21_mix001.wav,0.0,40.0,1,1.1,1.32
fold3_room21_mix001.wav,0.0,40.0,4,3.7,14.7
fold3_room21_mix001.wav,40.0,80.0,1,40.0,50.0
fold3_room21_mix002.wav,0.0,40.0,1,0.8,1.47
fold3_room21_mix002.wav,0.0,40.0,4,35.8,
fold3_room21_mix002.wav,40.0,80.0,1,40.0,41.33
fold3_room21_mix002.wav,40.0,80.0,4,56.4,42.33
fold3_room21_mix002.wav,80.0,120.0,1,82.9,90.2
fold3_room21_mix003.wav,0.0,40.0,1,0.8,15.78
fold3_room21_mix003.wav,0.0,40.0,4,30.1,18.5
fold3_room21_mix003.wav,0.0,40.0,8,0.0,22.5
fold3_room21_mix003.wav,40.0,80.0,1,40.0,52.0
fold3_room21_mix003.wav,40.0,80.0,4,75.4,55.0
fold3_room21_mix003.wav,40.0,80.0,8,40.0,67.0
fold3_room21_mix005.wav,0.0,40.0,1,1.1,1.4
fold3_room21_mix007.wav,0.0,40.0,1,9.7,10.0
fold3_room21_mix007.wav,0.0,40.0,8,0.0,
fold3_room21_mix008.wav,0.0,40.0,1,0.2,10.0
fold3_room21_mix008.wav,40.0,80.0,1,40.0,57.2
fold3_room21_mix008.wav,80.0,120.0,1,80.0,81.17
fold3_room21_mix008.wav,80.0,120.0,4,107.3,
fold3_room21_mix009.wav,0.0,40.0,5,0.0,12.95
fold3_room21_mix009.wav,0.0,40.0,8,0.0,13.5
fold3_room21_mix009.wav,0.0,40.0,11,6.5,29.8
fold3_room21_mix009.wav,40.0,80.0,5,40.0,64.5
fold3_room21_mix009.wav,40.0,80.0,8,40.0,59.5
fold3_room21_mix009.wav,40.0,80.0,11,51.0,66.5
fold3_room21_mix010.wav,0.0,40.0,1,0.5,10.5
fold3_room21_mix010.wav,0.0,40.0,5,0.0,15.3
fold3_room21_mix010.wav,0.0,40.0,8,0.0,25.4
fold3_room21_mix010.wav,0.0,40.0,11,0.1,35.6
fold3_room21_mix010.wav,40.0,80.0,5,40.0,60.0
fold3_room21_mix010.wav,40.0,80.0,8,40.0,65.0
fold3_room21_mix010.wav,40.0,80.0,11,45.3,70.0
fold3_room21_mix011.wav,0.0,40.0,5,0.0,10.0
fold3_room21_mix011.wav,0.0,40.0,8,0.0,25.0
fold3_room21_mix011.wav,0.0,40.0,11,5.9,35.0
fold3_room21_mix012.wav,0.0,40.0,1,0.0,1.0
fold3_room21_mix012.wav,0.0,40.0,4,25.4,10.0
fold3_room21_mix012.wav,0.0,40.0,8,0.0,20.0
fold3_room21_mix012.wav,40.0,80.0,1,40.0,41.35
fold3_room21_mix012.wav,40.0,80.0,4,50.7,53.7
fold3_room21_mix012.wav,40.0,80.0,8,40.0,67.5
fold3_room21_mix012.wav,80.0,120.0,1,80.0,81.55
fold3_room21_mix012.wav,80.0,120.0,4,83.0,95.3
fold3_room21_mix012.wav,80.0,120.0,8,80.0,108.8
fold3_room21_mix013.wav,0.0,40.0,1,0.1,10.47
fold3_room21_mix013.wav,0.0,40.0,4,25.4,13.5
fold3_room21_mix013.wav,0.0,40.0,8,0.0,16.3
fold3_room21_mix014.wav,0.0,40.0,1,0.3,1.32
fold3_room21_mix014.wav,0.0,40.0,4,39.2,14.4
fold3_room21_mix014.wav,0.0,40.0,8,0.0,25.3
fold3_room21_mix015.wav,0.0,40.0,1,0.1,19.0
fold3_room21_mix015.wav,0.0,40.0,8,0.0,
fold3_room21_mix015.wav,40.0,80.0,1,40.0,54.33
fold3_room21_mix015.wav,40.0,80.0,4,79.4,56.1
fold3_room21_mix015.wav,40.0,80.0,8,40.0,60.5
fold3_room21_mix016.wav,0.0,40.0,1,0.0,18.898
fold3_room21_mix016.wav,0.0,40.0,3,33.5,
fold3_room21_mix017.wav,0.0,40.0,1,0.3,1.5
fold3_room21_mix017.wav,0.0,40.0,8,0.0,
fold3_room21_mix017.wav,40.0,80.0,1,40.4,54.0
fold3_room21_mix017.wav,40.0,80.0,8,40.0,
fold3_room21_mix017.wav,80.0,120.0,1,81.0,81.0
fold3_room21_mix017.wav,80.0,120.0,3,83.3,95.0
fold3_room21_mix017.wav,80.0,120.0,8,80.0,107.0
fold3_room21_mix018.wav,0.0,40.0,1,11.4,11.397
fold3_room21_mix018.wav,0.0,40.0,5,0.0,12.737
fold3_room21_mix018.wav,0.0,40.0,7,3.6,14.387
fold3_room21_mix018.wav,0.0,40.0,12,0.8,22.677
fold3_room21_mix018.wav,40.0,80.0,1,40.0,41.417
fold3_room21_mix018.wav,40.0,80.0,4,56.1,50.47
fold3_room21_mix018.wav,40.0,80.0,5,40.0,74.32
fold3_room21_mix018.wav,80.0,120.0,1,80.6,93.5
fold3_room21_mix018.wav,80.0,120.0,5,80.0,
fold3_room21_mix019.wav,0.0,40.0,1,0.8,1.6
fold3_room21_mix019.wav,0.0,40.0,5,0.0,
fold3_room21_mix020.wav,0.0,40.0,1,16.1,15.33
fold3_room21_mix020.wav,0.0,40.0,5,1.1,21.83
fold3_room21_mix020.wav,0.0,40.0,7,17.7,23.23
fold3_room21_mix020.wav,0.0,40.0,12,15.2,39.03
fold3_room21_mix020.wav,40.0,80.0,5,40.0,
fold3_room21_mix020.wav,80.0,120.0,5,100.0,
fold3_room21_mix021.wav,0.0,40.0,1,0.3,10.45
fold3_room21_mix021.wav,0.0,40.0,8,0.0,17.4
fold3_room21_mix021.wav,40.0,80.0,5,40.6,62.0
fold3_room21_mix021.wav,40.0,80.0,7,61.6,64.0
fold3_room21_mix021.wav,40.0,80.0,8,40.0,71.0
fold3_room21_mix021.wav,80.0,120.0,5,80.8,104.5
fold3_room21_mix021.wav,80.0,120.0,7,88.2,99.6
fold3_room21_mix021.wav,80.0,120.0,8,80.0,111.3
fold3_room21_mix022.wav,0.0,40.0,1,0.2,1.65
fold3_room21_mix022.wav,0.0,40.0,4,19.9,16.7
fold3_room21_mix022.wav,40.0,80.0,1,44.4,66.5
fold3_room21_mix022.wav,40.0,80.0,2,69.2,67.5
fold3_room21_mix022.wav,40.0,80.0,4,43.4,70.5
fold3_room21_mix022.wav,80.0,120.0,1,88.8,81.0
fold3_room21_mix022.wav,80.0,120.0,3,86.7,
fold3_room21_mix022.wav,120.0,160.0,1,123.2,121.787
fold3_room21_mix022.wav,120.0,160.0,2,143.9,135.117
fold3_room21_mix022.wav,120.0,160.0,4,136.5,143.537
fold3_room21_mix023.wav,0.0,40.0,5,0.6,
fold3_room21_mix023.wav,40.0,80.0,1,64.8,41.7
fold3_room21_mix023.wav,40.0,80.0,3,58.2,42.3
fold3_room21_mix023.wav,40.0,80.0,5,40.0,42.8
fold3_room21_mix024.wav,0.0,40.0,5,0.5,
fold3_room21_mix024.wav,40.0,80.0,1,61.8,61.144999999999996
fold3_room21_mix024.wav,40.0,80.0,3,50.4,60.97
fold3_room21_mix024.wav,40.0,80.0,5,42.9,61.22
fold3_room21_mix025.wav,0.0,40.0,1,0.5,12.0
fold3_room21_mix025.wav,0.0,40.0,5,0.0,15.0
fold3_room21_mix025.wav,0.0,40.0,8,0.0,25.0
fold3_room21_mix025.wav,40.0,80.0,1,45.3,50.25
fold3_room21_mix025.wav,40.0,80.0,4,52.1,52.4
fold3_room21_mix025.wav,40.0,80.0,5,40.0,53.3
fold3_room21_mix025.wav,40.0,80.0,8,40.0,68.6
fold3_room21_mix025.wav,80.0,120.0,1,108.4,103.0
fold3_room21_mix025.wav,80.0,120.0,5,80.0,105.0
fold3_room21_mix025.wav,80.0,120.0,8,80.0,110.0
