file,win_start,win_end,class,gt_start,pred_start
fold3_room4_mix001.wav,0.0,30.0,6,15.9,1.2
fold3_room4_mix001.wav,0.0,30.0,7,18.4,11.5
fold3_room4_mix001.wav,0.0,30.0,10,27.4,25.3
fold3_room4_mix001.wav,30.0,60.0,1,48.4,
fold3_room4_mix001.wav,30.0,60.0,3,41.4,40.0
fold3_room4_mix001.wav,30.0,60.0,6,41.4,
fold3_room4_mix001.wav,30.0,60.0,10,30.0,
fold3_room4_mix001.wav,60.0,90.0,1,60.0,
fold3_room4_mix001.wav,90.0,120.0,1,90.0,91.9375
fold3_room4_mix001.wav,90.0,120.0,7,119.4,91.9375
fold3_room4_mix001.wav,90.0,120.0,10,107.4,91.9375
fold3_room4_mix004.wav,30.0,60.0,10,49.4,
fold3_room4_mix004.wav,60.0,90.0,7,63.0,
fold3_room4_mix004.wav,90.0,120.0,1,108.0,100.23
fold3_room4_mix004.wav,90.0,120.0,3,91.9,107.7
fold3_room4_mix004.wav,120.0,150.0,1,120.4,139.7
fold3_room4_mix004.wav,120.0,150.0,4,132.2,
fold3_room4_mix005.wav,0.0,30.0,6,12.9,13.45
fold3_room4_mix005.wav,0.0,30.0,7,19.9,23.5
fold3_room4_mix005.wav,30.0,60.0,5,31.4,
fold3_room4_mix005.wav,60.0,90.0,6,60.4,72.3
fold3_room4_mix005.wav,60.0,90.0,7,85.9,78.5
fold3_room4_mix006.wav,0.0,30.0,1,5.4,2.6
fold3_room4_mix006.wav,30.0,60.0,1,30.0,43.8
fold3_room4_mix006.wav,60.0,90.0,1,60.0,61.89
fold3_room4_mix006.wav,60.0,90.0,4,79.4,61.93
fold3_room4_mix006.wav,90.0,120.0,1,90.0,91.0
fold3_room4_mix006.wav,90.0,120.0,4,92.4,91.0
fold3_room4_mix006.wav,90.0,120.0,5,107.4,91.0
fold3_room4_mix006.wav,120.0,150.0,1,127.9,121.88
fold3_room4_mix006.wav,120.0,150.0,5,120.0,
fold3_room4_mix006.wav,150.0,180.0,1,150.4,
fold3_room4_mix007.wav,0.0,30.0,1,5.9,0.0
fold3_room4_mix007.wav,30.0,60.0,1,30.0,
fold3_room4_mix007.wav,60.0,90.0,1,60.0,60.0
fold3_room4_mix007.wav,60.0,90.0,4,63.9,77.0
fold3_room4_mix007.wav,90.0,120.0,1,90.0,100.0
fold3_room4_mix007.wav,90.0,120.0,10,99.9,
fold3_room4_mix007.wav,120.0,150.0,1,120.0,121.8
fold3_room4_mix007.wav,120.0,150.0,4,133.9,
fold3_room4_mix007.wav,150.0,180.0,1,150.0,
fold3_room4_mix007.wav,180.0,210.0,1,180.0,181.95
fold3_room4_mix007.wav,180.0,210.0,4,180.9,181.95
fold3_room4_mix008.wav,0.0,30.0,6,11.4,1.5
fold3_room4_mix008.wav,0.0,30.0,7,17.4,15.0
fold3_room4_mix008.wav,0.0,30.0,10,22.9,27.0
fold3_room4_mix008.wav,30.0,60.0,1,45.9,44.63
fold3_room4_mix008.wav,30.0,60.0,3,30.4,46.1
fold3_room4_mix008.wav,30.0,60.0,6,31.4,52.7
fold3_room4_mix008.wav,60.0,90.0,1,60.0,
fold3_room4_mix008.wav,90.0,120.0,1,90.4,91.32
fold3_room4_mix008.wav,90.0,120.0,10,118.9,
fold3_room4_mix008.wav,120.0,150.0,1,120.0,130.0
fold3_room4_mix008.wav,120.0,150.0,10,120.0,135.0
fold3_room6_mix001.wav,0.0,30.0,0,0.4,0.0
fold3_room6_mix001.wav,0.0,30.0,1,4.9,
fold3_room6_mix001.wav,30.0,60.0,0,40.4,31.5
fold3_room6_mix001.wav,30.0,60.0,1,30.0,31.7
fold3_room6_mix001.wav,30.0,60.0,2,53.4,31.9
fold3_room6_mix001.wav,30.0,60.0,4,36.9,32.1
fold3_room6_mix001.wav,60.0,90.0,0,61.9,70.0
fold3_room6_mix001.wav,60.0,90.0,1,60.0,75.0
fold3_room6_mix001.wav,60.0,90.0,9,61.9,85.0
fold3_room6_mix001.wav,90.0,120.0,0,93.9,102.0
fold3_room6_mix001.wav,90.0,120.0,1,91.9,105.0
fold3_room6_mix001.wav,90.0,120.0,4,95.4,110.0
fold3_room6_mix001.wav,90.0,120.0,9,90.0,115.0
fold3_room6_mix001.wav,120.0,150.0,0,126.4,121.2
fold3_room6_mix001.wav,120.0,150.0,1,128.9,121.4
fold3_room6_mix001.wav,120.0,150.0,9,120.0,121.6
fold3_room6_mix001.wav,150.0,180.0,0,150.9,160.31
fold3_room6_mix001.wav,150.0,180.0,1,150.0,165.78
fold3_room6_mix001.wav,150.0,180.0,9,160.4,175.68
fold3_room6_mix001.wav,180.0,210.0,0,188.9,190.0
fold3_room6_mix001.wav,180.0,210.0,1,190.4,192.0
fold3_room6_mix001.wav,180.0,210.0,9,180.0,196.0
fold3_room6_mix002.wav,0.0,30.0,0,0.4,0.0
fold3_room6_mix002.wav,0.0,30.0,1,0.9,
fold3_room6_mix002.wav,30.0,60.0,0,43.4,30.0
fold3_room6_mix002.wav,30.0,60.0,1,30.0,
fold3_room6_mix002.wav,60.0,90.0,0,60.0,61.5
fold3_room6_mix002.wav,60.0,90.0,1,60.0,62.5
fold3_room6_mix002.wav,60.0,90.0,9,76.9,62.8
fold3_room6_mix002.wav,90.0,120.0,0,118.9,91.5
fold3_room6_mix002.wav,90.0,120.0,1,117.9,91.6
fold3_room6_mix002.wav,90.0,120.0,9,90.0,91.7
fold3_room6_mix002.wav,120.0,150.0,0,120.0,121.0
fold3_room6_mix002.wav,120.0,150.0,1,124.4,122.0
fold3_room6_mix002.wav,120.0,150.0,4,125.4,122.5
fold3_room6_mix002.wav,150.0,180.0,0,150.0,151.0
fold3_room6_mix002.wav,150.0,180.0,1,150.0,151.0
fold3_room6_mix002.wav,150.0,180.0,6,151.4,151.0
fold3_room6_mix002.wav,150.0,180.0,9,164.9,151.0
fold3_room6_mix002.wav,180.0,210.0,0,190.9,181.0
fold3_room6_mix002.wav,180.0,210.0,4,191.9,181.0
fold3_room6_mix002.wav,180.0,210.0,1,190.9,181.0
fold3_room6_mix002.wav,180.0,210.0,9,180.0,181.0
fold3_room6_mix002.wav,210.0,240.0,0,210.0,211.0
fold3_room6_mix002.wav,210.0,240.0,9,210.9,220.0
fold3_room6_mix003.wav,0.0,30.0,0,5.9,0.0
fold3_room6_mix003.wav,0.0,30.0,1,2.9,
fold3_room6_mix003.wav,30.0,60.0,0,30.0,31.5
fold3_room6_mix003.wav,30.0,60.0,1,33.4,31.5
fold3_room6_mix003.wav,30.0,60.0,4,37.4,31.5
fold3_room6_mix003.wav,60.0,90.0,0,62.9,61.65
fold3_room6_mix003.wav,60.0,90.0,1,60.4,61.65
fold3_room6_mix003.wav,60.0,90.0,4,89.9,61.65
fold3_room6_mix003.wav,90.0,120.0,0,91.4,90.0
fold3_room6_mix003.wav,90.0,120.0,1,90.0,101.0
fold3_room6_mix003.wav,90.0,120.0,4,90.0,110.0
