file,win_start,win_end,class,gt_start,pred_start,diff
fold3_room4_mix001.wav,0.0,60.0,7,18.4,44.0,25.6
fold3_room4_mix001.wav,0.0,60.0,1,48.4,,
fold3_room4_mix001.wav,0.0,60.0,10,27.4,,
fold3_room4_mix001.wav,0.0,60.0,6,15.9,36.0,20.1
fold3_room4_mix001.wav,60.0,120.0,1,60.0,60.13,0.13
fold3_room4_mix001.wav,60.0,120.0,7,119.4,60.42,-58.98
fold3_room4_mix001.wav,60.0,120.0,10,107.4,,
fold3_room4_mix004.wav,0.0,60.0,10,49.4,27.7,-21.7
fold3_room4_mix004.wav,60.0,120.0,1,108.0,94.0,-14.0
fold3_room4_mix004.wav,60.0,120.0,3,91.9,103.0,11.1
fold3_room4_mix004.wav,60.0,120.0,7,63.0,,
fold3_room4_mix005.wav,0.0,60.0,5,31.4,26.2,-5.2
fold3_room4_mix005.wav,0.0,60.0,6,12.9,27.9,15.0
fold3_room4_mix005.wav,0.0,60.0,7,19.9,31.7,11.8
fold3_room4_mix006.wav,0.0,60.0,1,5.4,1.9,-3.5
fold3_room4_mix006.wav,60.0,120.0,1,60.0,70.837,10.84
fold3_room4_mix006.wav,60.0,120.0,4,79.4,88.637,9.24
fold3_room4_mix006.wav,60.0,120.0,5,107.4,,
fold3_room4_mix006.wav,120.0,180.0,1,127.9,128.34,0.44
fold3_room4_mix006.wav,120.0,180.0,5,120.0,,
fold3_room4_mix007.wav,0.0,60.0,1,5.9,0.0,-5.9
fold3_room4_mix007.wav,60.0,120.0,1,60.0,60.0,0.0
fold3_room4_mix007.wav,60.0,120.0,4,63.9,82.0,18.1
fold3_room4_mix007.wav,60.0,120.0,10,99.9,,
fold3_room4_mix007.wav,120.0,180.0,1,120.0,120.0,0.0
fold3_room4_mix007.wav,120.0,180.0,4,133.9,134.0,0.1
fold3_room4_mix008.wav,0.0,60.0,7,17.4,52.8,35.4
fold3_room4_mix008.wav,0.0,60.0,1,45.9,35.7,-10.2
fold3_room4_mix008.wav,0.0,60.0,10,22.9,,
fold3_room4_mix008.wav,0.0,60.0,6,11.4,43.2,31.8
fold3_room4_mix008.wav,60.0,120.0,1,60.0,74.117,14.12
fold3_room4_mix008.wav,60.0,120.0,10,118.9,101.65,-17.25
fold3_room6_mix001.wav,0.0,60.0,0,0.4,0.0,-0.4
fold3_room6_mix001.wav,0.0,60.0,1,4.9,1.0,-3.9
fold3_room6_mix001.wav,0.0,60.0,2,53.4,,
fold3_room6_mix001.wav,0.0,60.0,4,36.9,,
fold3_room6_mix001.wav,60.0,120.0,0,61.9,,
fold3_room6_mix001.wav,60.0,120.0,1,60.0,,
fold3_room6_mix001.wav,60.0,120.0,4,95.4,,
fold3_room6_mix001.wav,60.0,120.0,9,61.9,88.0,26.1
fold3_room6_mix001.wav,120.0,180.0,0,126.4,126.316,-0.08
fold3_room6_mix001.wav,120.0,180.0,1,128.9,,
fold3_room6_mix001.wav,120.0,180.0,9,120.0,132.72,12.72
fold3_room6_mix002.wav,0.0,60.0,0,0.4,0.0,-0.4
fold3_room6_mix002.wav,0.0,60.0,1,0.9,,
fold3_room6_mix002.wav,60.0,120.0,0,60.0,93.45,33.45
fold3_room6_mix002.wav,60.0,120.0,1,60.0,,
fold3_room6_mix002.wav,60.0,120.0,9,76.9,100.75,23.85
fold3_room6_mix002.wav,120.0,180.0,1,124.4,,
fold3_room6_mix002.wav,120.0,180.0,6,151.4,,
fold3_room6_mix002.wav,120.0,180.0,4,125.4,,
fold3_room6_mix002.wav,120.0,180.0,0,120.0,135.85,15.85
fold3_room6_mix002.wav,180.0,240.0,0,190.9,191.0,0.1
fold3_room6_mix002.wav,180.0,240.0,1,190.9,,
fold3_room6_mix002.wav,180.0,240.0,9,180.0,192.0,12.0
fold3_room6_mix002.wav,180.0,240.0,2,191.9,,
fold3_room6_mix003.wav,0.0,60.0,0,5.9,,
fold3_room6_mix003.wav,0.0,60.0,1,2.9,0.18,-2.72
fold3_room6_mix003.wav,0.0,60.0,4,37.4,0.42,-36.98
fold3_room6_mix003.wav,60.0,120.0,0,62.9,60.0,-2.9
fold3_room6_mix003.wav,60.0,120.0,1,60.4,,
fold3_room6_mix003.wav,60.0,120.0,4,89.9,78.0,-11.9
fold3_room6_mix003.wav,120.0,180.0,0,132.9,120.0,-12.9
fold3_room6_mix003.wav,120.0,180.0,1,120.0,,
fold3_room6_mix003.wav,180.0,240.0,0,183.4,180.15,-3.25
fold3_room6_mix003.wav,180.0,240.0,1,180.0,,
fold3_room6_mix003.wav,180.0,240.0,3,225.9,181.0,-44.9
fold3_room6_mix003.wav,180.0,240.0,6,237.9,,
fold3_room6_mix003.wav,240.0,300.0,0,240.9,240.0,-0.9
fold3_room6_mix003.wav,240.0,300.0,1,289.4,,
fold3_room6_mix003.wav,240.0,300.0,6,257.9,259.0,1.1
fold3_room6_mix004.wav,0.0,60.0,0,4.9,0.0,-4.9
fold3_room6_mix004.wav,0.0,60.0,1,6.9,1.0,-5.9
fold3_room6_mix004.wav,60.0,120.0,0,60.9,60.0,-0.9
fold3_room6_mix004.wav,60.0,120.0,1,60.0,,
fold3_room6_mix004.wav,120.0,180.0,0,123.4,120.0,-3.4
fold3_room6_mix004.wav,120.0,180.0,1,120.0,130.0,10.0
fold3_room6_mix004.wav,180.0,240.0,0,180.0,180.15,0.15
fold3_room6_mix004.wav,180.0,240.0,1,183.4,181.3,-2.1
fold3_room6_mix005.wav,0.0,60.0,0,18.9,6.44,-12.46
fold3_room6_mix005.wav,0.0,60.0,1,6.4,,
fold3_room6_mix005.wav,60.0,120.0,0,60.0,101.35,41.35
fold3_room6_mix005.wav,60.0,120.0,1,65.4,,
fold3_room6_mix005.wav,60.0,120.0,9,89.9,104.9,15.0
fold3_room6_mix005.wav,120.0,180.0,0,153.4,153.333,-0.07
fold3_room6_mix005.wav,120.0,180.0,1,154.9,,
fold3_room6_mix005.wav,120.0,180.0,4,156.9,153.333,-3.57
fold3_room6_mix005.wav,120.0,180.0,9,120.0,,
fold3_room6_mix005.wav,180.0,240.0,0,208.9,181.533,-27.37
fold3_room6_mix005.wav,180.0,240.0,1,212.4,,
fold3_room6_mix005.wav,180.0,240.0,9,180.0,206.333,26.33
fold3_room6_mix006.wav,0.0,60.0,0,6.4,3.85,-2.55
fold3_room6_mix006.wav,0.0,60.0,1,3.9,,
fold3_room6_mix006.wav,0.0,60.0,6,7.4,15.5,8.1
fold3_room6_mix007.wav,0.0,60.0,1,6.4,1.17,-5.23
fold3_room6_mix007.wav,0.0,60.0,5,53.9,34.99,-18.91
fold3_room6_mix007.wav,60.0,120.0,1,60.0,61.5,1.5
fold3_room6_mix007.wav,60.0,120.0,5,60.0,,
fold3_room6_mix007.wav,60.0,120.0,8,98.4,83.5,-14.9
fold3_room6_mix007.wav,120.0,180.0,1,165.9,137.27,-28.63
fold3_room6_mix007.wav,120.0,180.0,5,120.0,147.78,27.78
fold3_room6_mix007.wav,120.0,180.0,8,120.0,157.63,37.63
fold3_room7_mix001.wav,0.0,60.0,1,4.4,,
fold3_room7_mix001.wav,60.0,120.0,1,60.0,75.1,15.1
fold3_room7_mix001.wav,60.0,120.0,3,92.9,,
fold3_room7_mix001.wav,60.0,120.0,4,64.9,85.9,21.0
